@relation ele-1
@attribute Inhabitants integer [1, 320]
@attribute Distance real [60.0, 1673.329956]
@attribute Length real [80.0, 7675.0]
@inputs Inhabitants, Distance
@outputs Length
@data
12.000000, 323.329987, 1357.000000
24.000000, 466.670013, 1739.000000
19.000000, 533.330017, 908.000000
22.000000, 198.330002, 533.000000
55.000000, 510.000000, 2291.000000
58.000000, 553.330017, 2771.000000
8.000000, 330.000000, 513.000000
24.000000, 540.000000, 1936.000000
27.000000, 223.330002, 384.000000
29.000000, 386.670013, 1277.000000
16.000000, 223.330002, 498.000000
11.000000, 356.670013, 1207.000000
76.000000, 863.330017, 3411.000000
79.000000, 430.000000, 2521.000000
16.000000, 603.330017, 1605.000000
14.000000, 326.670013, 980.000000
44.000000, 143.330002, 570.000000
20.000000, 370.000000, 1144.000000
5.000000, 160.000000, 404.000000
25.000000, 346.670013, 1276.000000
35.000000, 736.669983, 2686.000000
85.000000, 400.000000, 1532.000000
30.000000, 790.000000, 2257.000000
23.000000, 600.000000, 2124.000000
25.000000, 313.329987, 1051.000000
26.000000, 423.329987, 1362.000000
16.000000, 203.330002, 496.000000
51.000000, 631.669983, 1837.000000
29.000000, 461.670013, 2142.000000
8.000000, 60.000000, 118.000000
46.000000, 460.000000, 1534.000000
13.000000, 408.329987, 1210.000000
103.000000, 433.329987, 1840.000000
29.000000, 156.669998, 675.000000
17.000000, 295.000000, 823.000000
39.000000, 290.000000, 542.000000
57.000000, 405.000000, 1241.000000
65.000000, 596.669983, 2674.000000
40.000000, 450.000000, 1663.000000
79.000000, 576.669983, 2702.000000
30.000000, 446.670013, 1868.000000
17.000000, 420.000000, 622.000000
20.000000, 836.669983, 1535.000000
19.000000, 323.329987, 1124.000000
9.000000, 171.669998, 390.000000
12.000000, 351.670013, 1019.000000
59.000000, 471.670013, 1336.000000
18.000000, 330.000000, 822.000000
15.000000, 205.000000, 374.000000
42.000000, 756.669983, 2134.000000
52.000000, 673.330017, 2898.000000
8.000000, 346.670013, 1187.000000
19.000000, 173.330002, 484.000000
9.000000, 516.669983, 1559.000000
46.000000, 1106.670044, 2651.000000
35.000000, 1016.669983, 4046.000000
49.000000, 736.669983, 4486.000000
54.000000, 681.669983, 3731.000000
21.000000, 640.000000, 1998.000000
21.000000, 473.329987, 2139.000000
15.000000, 806.669983, 2610.000000
34.000000, 1095.000000, 4673.000000
20.000000, 346.670013, 1287.000000
23.000000, 953.330017, 2515.000000
28.000000, 268.329987, 1003.000000
86.000000, 455.000000, 2260.000000
16.000000, 333.329987, 686.000000
49.000000, 476.670013, 2452.000000
12.000000, 213.330002, 616.000000
25.000000, 368.329987, 942.000000
25.000000, 195.000000, 528.000000
39.000000, 416.670013, 1460.000000
27.000000, 460.000000, 1723.000000
37.000000, 466.670013, 1143.000000
126.000000, 690.000000, 1987.000000
36.000000, 915.000000, 1571.000000
21.000000, 466.670013, 1002.000000
30.000000, 380.000000, 1206.000000
141.000000, 966.669983, 6465.000000
63.000000, 830.000000, 3330.000000
55.000000, 1006.669983, 4880.000000
200.000000, 506.670013, 3310.000000
60.000000, 755.000000, 2305.000000
74.000000, 613.330017, 1675.000000
22.000000, 433.329987, 1704.000000
108.000000, 611.669983, 2764.000000
19.000000, 363.329987, 1190.000000
10.000000, 473.329987, 844.000000
45.000000, 453.329987, 1698.000000
55.000000, 830.000000, 4268.000000
46.000000, 663.330017, 2206.000000
39.000000, 500.000000, 1232.000000
13.000000, 763.330017, 2289.000000
70.000000, 423.329987, 2754.000000
18.000000, 593.330017, 2426.000000
36.000000, 573.330017, 2275.000000
23.000000, 473.329987, 814.000000
22.000000, 923.330017, 1780.000000
12.000000, 306.670013, 1023.000000
