@relation ele-1
@attribute Inhabitants integer [1, 320]
@attribute Distance real [60.0, 1673.329956]
@attribute Length real [80.0, 7675.0]
@inputs Inhabitants, Distance
@outputs Length
@data
70.000000, 250.000000, 1285.000000
80.000000, 1166.670044, 3430.000000
67.000000, 501.670013, 1953.000000
12.000000, 420.000000, 827.000000
41.000000, 135.000000, 811.000000
11.000000, 633.330017, 1349.000000
24.000000, 680.000000, 1680.000000
41.000000, 926.669983, 3552.000000
27.000000, 480.000000, 1491.000000
6.000000, 85.000000, 132.000000
29.000000, 340.000000, 755.000000
8.000000, 526.669983, 987.000000
25.000000, 506.670013, 1694.000000
86.000000, 873.330017, 2810.000000
15.000000, 605.000000, 2146.000000
47.000000, 426.670013, 1015.000000
13.000000, 733.330017, 864.000000
25.000000, 253.330002, 835.000000
77.000000, 1006.669983, 5932.000000
10.000000, 380.000000, 1261.000000
43.000000, 363.329987, 1181.000000
78.000000, 675.000000, 2594.000000
18.000000, 396.670013, 1174.000000
41.000000, 613.330017, 3898.000000
76.000000, 230.000000, 1140.000000
24.000000, 533.330017, 2437.000000
7.000000, 463.329987, 862.000000
27.000000, 353.329987, 1110.000000
125.000000, 706.669983, 4115.000000
10.000000, 458.329987, 744.000000
20.000000, 313.329987, 826.000000
44.000000, 456.670013, 1834.000000
68.000000, 240.000000, 643.000000
24.000000, 395.000000, 505.000000
30.000000, 300.000000, 764.000000
15.000000, 486.670013, 1325.000000
38.000000, 258.329987, 734.000000
27.000000, 613.330017, 3064.000000
3.000000, 316.670013, 840.000000
11.000000, 258.329987, 913.000000
1.000000, 120.000000, 212.000000
26.000000, 603.330017, 2748.000000
58.000000, 365.000000, 2064.000000
40.000000, 876.669983, 3215.000000
16.000000, 488.329987, 1538.000000
39.000000, 380.000000, 2300.000000
34.000000, 508.329987, 1835.000000
17.000000, 276.670013, 839.000000
22.000000, 433.329987, 1706.000000
29.000000, 136.669998, 421.000000
52.000000, 398.329987, 1284.000000
7.000000, 340.000000, 1284.000000
19.000000, 340.000000, 1075.000000
83.000000, 460.000000, 1885.000000
18.000000, 713.330017, 2253.000000
63.000000, 645.000000, 2930.000000
18.000000, 376.670013, 1100.000000
5.000000, 186.669998, 389.000000
13.000000, 423.329987, 706.000000
14.000000, 566.669983, 2797.000000
77.000000, 490.000000, 2684.000000
31.000000, 546.669983, 1764.000000
51.000000, 1018.330017, 3977.000000
22.000000, 620.000000, 1535.000000
92.000000, 793.330017, 1855.000000
34.000000, 240.000000, 773.000000
54.000000, 913.330017, 3433.000000
15.000000, 563.330017, 2010.000000
6.000000, 490.000000, 856.000000
27.000000, 763.330017, 1799.000000
54.000000, 515.000000, 1471.000000
92.000000, 248.330002, 1412.000000
71.000000, 363.329987, 1726.000000
7.000000, 356.670013, 567.000000
44.000000, 390.000000, 1167.000000
31.000000, 633.330017, 1422.000000
150.000000, 573.330017, 2976.000000
52.000000, 1123.329956, 2136.000000
23.000000, 576.669983, 1753.000000
39.000000, 533.330017, 2560.000000
36.000000, 305.000000, 1147.000000
27.000000, 533.330017, 1192.000000
26.000000, 716.669983, 2435.000000
10.000000, 611.669983, 2350.000000
44.000000, 563.330017, 2346.000000
10.000000, 201.669998, 574.000000
12.000000, 600.000000, 1898.000000
36.000000, 945.000000, 2160.000000
22.000000, 373.329987, 1322.000000
19.000000, 723.330017, 3157.000000
52.000000, 441.670013, 1987.000000
18.000000, 323.329987, 890.000000
15.000000, 650.000000, 1982.000000
19.000000, 280.000000, 469.000000
32.000000, 305.000000, 1207.000000
16.000000, 203.330002, 625.000000
23.000000, 850.000000, 1670.000000
23.000000, 683.330017, 1873.000000
11.000000, 453.329987, 897.000000
