@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
25.000000, 158.330002, 365.000000
23.000000, 303.329987, 1003.000000
92.000000, 793.330017, 1855.000000
42.000000, 756.669983, 2134.000000
15.000000, 806.669983, 2610.000000
63.000000, 645.000000, 2930.000000
19.000000, 443.329987, 1011.000000
19.000000, 138.330002, 466.000000
1.000000, 150.000000, 150.000000
36.000000, 945.000000, 2160.000000
52.000000, 1123.329956, 2136.000000
22.000000, 556.669983, 2216.000000
13.000000, 490.000000, 1478.000000
18.000000, 636.669983, 1972.000000
12.000000, 351.670013, 1019.000000
27.000000, 533.330017, 1192.000000
83.000000, 758.330017, 2120.000000
16.000000, 406.670013, 1679.000000
27.000000, 198.330002, 468.000000
320.000000, 880.000000, 3090.000000
44.000000, 390.000000, 1167.000000
20.000000, 463.329987, 1360.000000
10.000000, 258.329987, 432.000000
14.000000, 216.669998, 710.000000
14.000000, 893.330017, 2765.000000
10.000000, 266.670013, 860.000000
47.000000, 158.330002, 592.000000
15.000000, 610.000000, 1736.000000
15.000000, 650.000000, 1982.000000
86.000000, 873.330017, 2810.000000
41.000000, 633.330017, 1776.000000
31.000000, 476.670013, 1370.000000
27.000000, 923.330017, 4820.000000
25.000000, 346.670013, 1276.000000
45.000000, 490.000000, 1979.000000
85.000000, 400.000000, 1532.000000
9.000000, 366.670013, 1113.000000
17.000000, 360.000000, 991.000000
39.000000, 380.000000, 2300.000000
18.000000, 396.670013, 1174.000000
14.000000, 326.670013, 980.000000
9.000000, 486.670013, 1092.000000
41.000000, 926.669983, 3552.000000
70.000000, 250.000000, 1285.000000
28.000000, 448.329987, 1599.000000
9.000000, 171.669998, 390.000000
41.000000, 500.000000, 2891.000000
25.000000, 433.329987, 1500.000000
47.000000, 636.669983, 1409.000000
