@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
3.000000, 316.670013, 840.000000
23.000000, 953.330017, 2515.000000
150.000000, 1050.000000, 7675.000000
48.000000, 550.000000, 1500.000000
75.000000, 346.670013, 1531.000000
92.000000, 248.330002, 1412.000000
142.000000, 281.670013, 1971.000000
23.000000, 850.000000, 1670.000000
68.000000, 240.000000, 643.000000
18.000000, 226.669998, 386.000000
19.000000, 280.000000, 469.000000
11.000000, 316.670013, 642.000000
46.000000, 460.000000, 1421.000000
25.000000, 313.329987, 1051.000000
13.000000, 673.330017, 1671.000000
15.000000, 563.330017, 2010.000000
77.000000, 1006.669983, 5932.000000
19.000000, 363.329987, 1190.000000
24.000000, 223.330002, 592.000000
15.000000, 205.000000, 374.000000
15.000000, 486.670013, 1325.000000
15.000000, 336.670013, 1130.000000
24.000000, 466.670013, 1739.000000
35.000000, 671.669983, 2071.000000
185.000000, 943.330017, 6539.000000
21.000000, 473.329987, 2139.000000
32.000000, 316.670013, 1036.000000
44.000000, 143.330002, 570.000000
55.000000, 736.669983, 2916.000000
17.000000, 420.000000, 622.000000
18.000000, 716.669983, 2274.000000
22.000000, 198.330002, 533.000000
90.000000, 341.670013, 1623.000000
27.000000, 460.000000, 1723.000000
8.000000, 526.669983, 987.000000
28.000000, 936.669983, 2160.000000
9.000000, 191.669998, 353.000000
20.000000, 346.670013, 1287.000000
23.000000, 395.000000, 1614.000000
9.000000, 520.000000, 1551.000000
77.000000, 560.000000, 1880.000000
37.000000, 220.000000, 895.000000
5.000000, 368.329987, 656.000000
36.000000, 305.000000, 1147.000000
29.000000, 340.000000, 755.000000
46.000000, 390.000000, 1176.000000
125.000000, 706.669983, 4115.000000
11.000000, 313.329987, 1141.000000
21.000000, 523.330017, 1697.000000
75.000000, 410.000000, 1528.000000
23.000000, 600.000000, 2124.000000
