@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
39.000000, 396.670013, 1720.000000
41.000000, 346.670013, 1942.000000
23.000000, 493.329987, 1404.000000
47.000000, 426.670013, 1015.000000
29.000000, 373.329987, 1682.000000
11.000000, 495.000000, 828.000000
17.000000, 295.000000, 970.000000
31.000000, 476.670013, 1370.000000
39.000000, 520.000000, 2199.000000
45.000000, 603.330017, 2225.000000
67.000000, 501.670013, 1953.000000
13.000000, 673.330017, 1671.000000
39.000000, 380.000000, 2300.000000
35.000000, 330.000000, 1084.000000
26.000000, 405.000000, 1296.000000
39.000000, 335.000000, 883.000000
25.000000, 346.670013, 1276.000000
29.000000, 541.669983, 2312.000000
69.000000, 443.329987, 1562.000000
55.000000, 308.329987, 2055.000000
13.000000, 233.330002, 517.000000
15.000000, 336.670013, 1130.000000
31.000000, 718.330017, 1948.000000
19.000000, 323.329987, 657.000000
11.000000, 453.329987, 897.000000
17.000000, 720.000000, 1417.000000
19.000000, 436.670013, 670.000000
32.000000, 305.000000, 1207.000000
47.000000, 983.330017, 4016.000000
40.000000, 361.670013, 1030.000000
111.000000, 370.000000, 1025.000000
10.000000, 380.000000, 1261.000000
32.000000, 383.329987, 1104.000000
29.000000, 1200.000000, 3985.000000
48.000000, 728.330017, 5384.000000
23.000000, 966.669983, 2809.000000
13.000000, 513.330017, 1478.000000
35.000000, 396.670013, 1168.000000
29.000000, 180.000000, 621.000000
28.000000, 193.330002, 1064.000000
20.000000, 900.000000, 2628.000000
65.000000, 336.670013, 1601.000000
5.000000, 160.000000, 404.000000
69.000000, 853.330017, 5009.000000
40.000000, 450.000000, 1663.000000
20.000000, 346.670013, 1287.000000
24.000000, 706.669983, 3117.000000
15.000000, 553.330017, 1617.000000
18.000000, 330.000000, 822.000000
15.000000, 486.670013, 1325.000000
13.000000, 763.330017, 2289.000000
27.000000, 923.330017, 4820.000000
31.000000, 633.330017, 1422.000000
19.000000, 138.330002, 466.000000
16.000000, 333.329987, 686.000000
37.000000, 923.330017, 3200.000000
10.000000, 405.000000, 621.000000
25.000000, 158.330002, 365.000000
67.000000, 826.669983, 3380.000000
58.000000, 553.330017, 2771.000000
10.000000, 266.670013, 860.000000
23.000000, 1271.670044, 1946.000000
41.000000, 135.000000, 811.000000
51.000000, 405.000000, 1956.000000
56.000000, 320.000000, 1146.000000
20.000000, 370.000000, 921.000000
12.000000, 323.329987, 1357.000000
18.000000, 713.330017, 2253.000000
6.000000, 490.000000, 856.000000
78.000000, 813.330017, 4765.000000
15.000000, 605.000000, 2146.000000
21.000000, 466.670013, 1002.000000
39.000000, 290.000000, 542.000000
44.000000, 390.000000, 1167.000000
86.000000, 873.330017, 2810.000000
51.000000, 631.669983, 1837.000000
13.000000, 490.000000, 1478.000000
12.000000, 351.670013, 1019.000000
17.000000, 376.670013, 952.000000
15.000000, 278.329987, 623.000000
8.000000, 330.000000, 513.000000
108.000000, 611.669983, 2764.000000
57.000000, 405.000000, 1241.000000
24.000000, 230.000000, 764.000000
63.000000, 645.000000, 2930.000000
18.000000, 716.669983, 2274.000000
43.000000, 363.329987, 1181.000000
36.000000, 718.330017, 2603.000000
16.000000, 406.670013, 1679.000000
41.000000, 893.330017, 4595.000000
23.000000, 953.330017, 2515.000000
63.000000, 295.000000, 1466.000000
11.000000, 180.000000, 481.000000
48.000000, 550.000000, 1500.000000
55.000000, 736.669983, 2916.000000
8.000000, 526.669983, 987.000000
27.000000, 288.329987, 1229.000000
16.000000, 608.330017, 1641.000000
43.000000, 473.329987, 2000.000000
20.000000, 358.329987, 599.000000
77.000000, 490.000000, 2684.000000
3.000000, 316.670013, 840.000000
16.000000, 373.329987, 1000.000000
23.000000, 600.000000, 2124.000000
34.000000, 240.000000, 773.000000
19.000000, 623.330017, 1663.000000
35.000000, 671.669983, 2071.000000
21.000000, 963.330017, 1588.000000
46.000000, 575.000000, 2974.000000
38.000000, 426.670013, 2608.000000
16.000000, 203.330002, 625.000000
19.000000, 363.329987, 1190.000000
10.000000, 201.669998, 574.000000
16.000000, 596.669983, 1108.000000
79.000000, 430.000000, 2521.000000
18.000000, 226.669998, 386.000000
60.000000, 755.000000, 2305.000000
142.000000, 281.670013, 1971.000000
39.000000, 326.670013, 1161.000000
28.000000, 268.329987, 1003.000000
22.000000, 433.329987, 1706.000000
10.000000, 473.329987, 844.000000
45.000000, 490.000000, 1979.000000
9.000000, 516.669983, 1559.000000
44.000000, 456.670013, 1834.000000
52.000000, 441.670013, 1987.000000
49.000000, 736.669983, 4486.000000
26.000000, 365.000000, 1441.000000
24.000000, 466.670013, 1739.000000
27.000000, 550.000000, 1688.000000
320.000000, 880.000000, 3090.000000
55.000000, 420.000000, 1520.000000
21.000000, 113.330002, 271.000000
20.000000, 836.669983, 1535.000000
55.000000, 830.000000, 4268.000000
76.000000, 863.330017, 3411.000000
24.000000, 680.000000, 1680.000000
22.000000, 433.329987, 1704.000000
19.000000, 316.670013, 1042.000000
23.000000, 473.329987, 814.000000
13.000000, 733.330017, 864.000000
15.000000, 501.670013, 1818.000000
42.000000, 756.669983, 2134.000000
9.000000, 171.669998, 390.000000
36.000000, 915.000000, 1571.000000
16.000000, 280.000000, 638.000000
4.000000, 336.670013, 643.000000
8.000000, 290.000000, 358.000000
57.000000, 211.669998, 817.000000
74.000000, 613.330017, 1675.000000
39.000000, 416.670013, 1460.000000
46.000000, 460.000000, 1421.000000
31.000000, 373.329987, 1196.000000
38.000000, 258.329987, 734.000000
59.000000, 471.670013, 1336.000000
7.000000, 1000.000000, 1453.000000
16.000000, 488.329987, 1538.000000
11.000000, 633.330017, 1349.000000
36.000000, 283.329987, 1230.000000
24.000000, 350.000000, 915.000000
16.000000, 660.000000, 1368.000000
17.000000, 420.000000, 622.000000
28.000000, 456.670013, 1349.000000
35.000000, 246.669998, 1010.000000
29.000000, 340.000000, 755.000000
39.000000, 293.329987, 774.000000
26.000000, 496.670013, 1328.000000
39.000000, 380.000000, 1660.000000
89.000000, 1013.330017, 2800.000000
58.000000, 301.670013, 692.000000
26.000000, 245.000000, 742.000000
18.000000, 128.330002, 516.000000
24.000000, 420.000000, 2082.000000
69.000000, 466.670013, 3096.000000
18.000000, 636.669983, 1972.000000
67.000000, 1050.000000, 4070.000000
52.000000, 1123.329956, 2136.000000
63.000000, 830.000000, 3330.000000
47.000000, 480.000000, 1698.000000
86.000000, 455.000000, 2260.000000
1.000000, 120.000000, 212.000000
35.000000, 1016.669983, 4046.000000
11.000000, 293.329987, 739.000000
9.000000, 135.000000, 346.000000
39.000000, 500.000000, 1232.000000
6.000000, 85.000000, 132.000000
14.000000, 423.329987, 1360.000000
46.000000, 323.329987, 1032.000000
92.000000, 793.330017, 1855.000000
65.000000, 596.669983, 2674.000000
16.000000, 1673.329956, 3729.000000
19.000000, 323.329987, 1124.000000
5.000000, 186.669998, 389.000000
27.000000, 751.669983, 4210.000000
28.000000, 261.670013, 660.000000
130.000000, 668.330017, 5589.000000
35.000000, 586.669983, 2629.000000
55.000000, 1006.669983, 4880.000000
16.000000, 583.330017, 1660.000000
33.000000, 165.000000, 482.000000
46.000000, 390.000000, 1176.000000
30.000000, 790.000000, 2257.000000
7.000000, 463.329987, 862.000000
44.000000, 766.669983, 2254.000000
23.000000, 683.330017, 1873.000000
2.000000, 380.000000, 737.000000
16.000000, 606.669983, 1936.000000
14.000000, 566.669983, 2797.000000
50.000000, 188.330002, 605.000000
52.000000, 398.329987, 1284.000000
20.000000, 313.329987, 826.000000
25.000000, 520.000000, 1789.000000
19.000000, 510.000000, 1895.000000
22.000000, 271.670013, 1046.000000
32.000000, 316.670013, 1036.000000
90.000000, 341.670013, 1623.000000
10.000000, 648.330017, 1773.000000
26.000000, 393.329987, 1676.000000
57.000000, 580.000000, 3357.000000
25.000000, 360.000000, 1087.000000
89.000000, 1360.000000, 4845.000000
21.000000, 516.669983, 2478.000000
24.000000, 540.000000, 1936.000000
16.000000, 223.330002, 498.000000
32.000000, 270.000000, 909.000000
29.000000, 461.670013, 2142.000000
57.000000, 503.329987, 1565.000000
9.000000, 366.670013, 1113.000000
59.000000, 165.000000, 413.000000
79.000000, 416.670013, 2557.000000
16.000000, 753.330017, 2857.000000
8.000000, 500.000000, 1176.000000
68.000000, 240.000000, 643.000000
39.000000, 533.330017, 2560.000000
20.000000, 463.329987, 1360.000000
141.000000, 966.669983, 6465.000000
9.000000, 520.000000, 1551.000000
12.000000, 306.670013, 1023.000000
15.000000, 563.330017, 2010.000000
40.000000, 290.000000, 1058.000000
22.000000, 373.329987, 1322.000000
10.000000, 458.329987, 744.000000
59.000000, 633.330017, 1981.000000
62.000000, 1370.000000, 4750.000000
11.000000, 313.329987, 1141.000000
43.000000, 193.330002, 445.000000
19.000000, 533.330017, 908.000000
