@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
62.000000, 1370.000000, 4750.000000
41.000000, 733.330017, 3085.000000
23.000000, 966.669983, 2809.000000
50.000000, 400.000000, 1388.000000
18.000000, 330.000000, 822.000000
79.000000, 416.670013, 2557.000000
4.000000, 336.670013, 643.000000
22.000000, 373.329987, 1322.000000
78.000000, 813.330017, 4765.000000
30.000000, 300.000000, 764.000000
9.000000, 590.000000, 1489.000000
44.000000, 766.669983, 2254.000000
19.000000, 510.000000, 1895.000000
6.000000, 490.000000, 856.000000
16.000000, 126.669998, 534.000000
43.000000, 473.329987, 2000.000000
55.000000, 830.000000, 4268.000000
25.000000, 506.670013, 1694.000000
9.000000, 135.000000, 346.000000
74.000000, 613.330017, 1675.000000
40.000000, 290.000000, 1058.000000
69.000000, 853.330017, 5009.000000
37.000000, 860.000000, 2470.000000
41.000000, 135.000000, 811.000000
17.000000, 295.000000, 823.000000
4.000000, 126.669998, 392.000000
44.000000, 366.670013, 1635.000000
16.000000, 603.330017, 1605.000000
6.000000, 136.669998, 160.000000
23.000000, 493.329987, 1404.000000
67.000000, 501.670013, 1953.000000
16.000000, 556.669983, 1590.000000
30.000000, 571.669983, 2110.000000
69.000000, 466.670013, 3096.000000
13.000000, 233.330002, 517.000000
31.000000, 546.669983, 1764.000000
29.000000, 136.669998, 421.000000
11.000000, 180.000000, 481.000000
7.000000, 463.329987, 862.000000
8.000000, 456.670013, 903.000000
22.000000, 271.670013, 1046.000000
31.000000, 373.329987, 1196.000000
34.000000, 518.330017, 2470.000000
34.000000, 508.329987, 1835.000000
57.000000, 666.669983, 2553.000000
52.000000, 441.670013, 1987.000000
20.000000, 358.329987, 599.000000
150.000000, 573.330017, 2976.000000
32.000000, 383.329987, 1104.000000
