@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
63.000000, 830.000000, 3330.000000
32.000000, 991.669983, 3000.000000
15.000000, 553.330017, 1617.000000
17.000000, 533.330017, 1330.000000
24.000000, 230.000000, 764.000000
89.000000, 1360.000000, 4845.000000
52.000000, 423.329987, 1370.000000
13.000000, 696.669983, 2148.000000
7.000000, 1000.000000, 1453.000000
16.000000, 488.329987, 1538.000000
22.000000, 433.329987, 1704.000000
26.000000, 86.669998, 231.000000
18.000000, 736.669983, 1130.000000
29.000000, 180.000000, 621.000000
46.000000, 460.000000, 1534.000000
18.000000, 593.330017, 2426.000000
20.000000, 836.669983, 1535.000000
50.000000, 476.670013, 2039.000000
24.000000, 783.330017, 2239.000000
26.000000, 423.329987, 1362.000000
24.000000, 395.000000, 505.000000
58.000000, 365.000000, 2064.000000
41.000000, 613.330017, 3898.000000
16.000000, 203.330002, 625.000000
48.000000, 728.330017, 5384.000000
7.000000, 340.000000, 1284.000000
147.000000, 1270.000000, 3570.000000
57.000000, 580.000000, 3357.000000
19.000000, 173.330002, 484.000000
51.000000, 405.000000, 1956.000000
18.000000, 460.000000, 1150.000000
111.000000, 370.000000, 1025.000000
70.000000, 591.669983, 3221.000000
24.000000, 680.000000, 1680.000000
13.000000, 408.329987, 1210.000000
52.000000, 398.329987, 1284.000000
21.000000, 506.670013, 1730.000000
47.000000, 480.000000, 1698.000000
35.000000, 396.670013, 1168.000000
55.000000, 1006.669983, 4880.000000
27.000000, 353.329987, 1110.000000
14.000000, 423.329987, 1360.000000
17.000000, 720.000000, 1417.000000
59.000000, 796.669983, 4610.000000
39.000000, 326.670013, 1161.000000
36.000000, 283.329987, 1230.000000
39.000000, 520.000000, 2199.000000
29.000000, 461.670013, 2142.000000
35.000000, 246.669998, 1010.000000
38.000000, 258.329987, 734.000000
