@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
18.000000, 716.669983, 2274.000000
34.000000, 343.329987, 1224.000000
45.000000, 603.330017, 2225.000000
40.000000, 673.330017, 2145.000000
14.000000, 893.330017, 2765.000000
39.000000, 396.670013, 1720.000000
24.000000, 533.330017, 2437.000000
38.000000, 258.329987, 734.000000
69.000000, 443.329987, 1562.000000
18.000000, 323.329987, 890.000000
92.000000, 458.329987, 1733.000000
18.000000, 330.000000, 822.000000
48.000000, 728.330017, 5384.000000
17.000000, 720.000000, 1417.000000
15.000000, 278.329987, 623.000000
22.000000, 373.329987, 1322.000000
40.000000, 450.000000, 1663.000000
14.000000, 326.670013, 980.000000
52.000000, 546.669983, 2362.000000
36.000000, 283.329987, 1230.000000
30.000000, 790.000000, 2257.000000
16.000000, 203.330002, 625.000000
31.000000, 700.000000, 2090.000000
23.000000, 683.330017, 1873.000000
39.000000, 380.000000, 2300.000000
108.000000, 611.669983, 2764.000000
24.000000, 680.000000, 1680.000000
35.000000, 736.669983, 2686.000000
24.000000, 230.000000, 764.000000
13.000000, 233.330002, 517.000000
59.000000, 633.330017, 1981.000000
34.000000, 518.330017, 2470.000000
47.000000, 426.670013, 1015.000000
55.000000, 736.669983, 2916.000000
23.000000, 850.000000, 1670.000000
48.000000, 550.000000, 1500.000000
34.000000, 1095.000000, 4673.000000
9.000000, 590.000000, 1489.000000
28.000000, 673.330017, 1723.000000
55.000000, 830.000000, 4268.000000
25.000000, 195.000000, 528.000000
89.000000, 1013.330017, 2800.000000
25.000000, 313.329987, 1051.000000
92.000000, 248.330002, 1412.000000
29.000000, 461.670013, 2142.000000
56.000000, 816.669983, 4879.000000
35.000000, 1016.669983, 4046.000000
28.000000, 456.670013, 1349.000000
43.000000, 193.330002, 445.000000
11.000000, 453.329987, 897.000000
35.000000, 330.000000, 1084.000000
10.000000, 473.329987, 844.000000
70.000000, 250.000000, 1285.000000
77.000000, 1006.669983, 5932.000000
19.000000, 510.000000, 1895.000000
63.000000, 830.000000, 3330.000000
14.000000, 566.669983, 2797.000000
31.000000, 633.330017, 1422.000000
90.000000, 341.670013, 1623.000000
45.000000, 453.329987, 1698.000000
75.000000, 346.670013, 1531.000000
11.000000, 313.329987, 1141.000000
52.000000, 423.329987, 1370.000000
25.000000, 360.000000, 1087.000000
9.000000, 191.669998, 353.000000
57.000000, 503.329987, 1565.000000
79.000000, 430.000000, 2521.000000
11.000000, 356.670013, 1207.000000
65.000000, 336.670013, 1601.000000
22.000000, 198.330002, 533.000000
20.000000, 370.000000, 921.000000
7.000000, 356.670013, 567.000000
52.000000, 441.670013, 1987.000000
29.000000, 136.669998, 421.000000
36.000000, 776.669983, 2087.000000
63.000000, 295.000000, 1466.000000
59.000000, 165.000000, 413.000000
21.000000, 506.670013, 1730.000000
17.000000, 295.000000, 970.000000
11.000000, 293.329987, 739.000000
28.000000, 193.330002, 1064.000000
10.000000, 458.329987, 744.000000
4.000000, 210.000000, 456.000000
22.000000, 556.669983, 2216.000000
9.000000, 135.000000, 346.000000
12.000000, 351.670013, 1019.000000
15.000000, 336.670013, 1130.000000
19.000000, 340.000000, 1075.000000
27.000000, 751.669983, 4210.000000
42.000000, 680.000000, 3235.000000
29.000000, 180.000000, 621.000000
19.000000, 775.000000, 2737.000000
83.000000, 758.330017, 2120.000000
17.000000, 376.670013, 952.000000
19.000000, 173.330002, 484.000000
1.000000, 80.000000, 80.000000
19.000000, 323.329987, 657.000000
28.000000, 261.670013, 660.000000
56.000000, 320.000000, 1146.000000
21.000000, 113.330002, 271.000000
