@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
5.000000, 186.669998, 389.000000
3.000000, 95.000000, 123.000000
26.000000, 586.669983, 2959.000000
19.000000, 533.330017, 908.000000
9.000000, 116.669998, 176.000000
22.000000, 433.329987, 1706.000000
39.000000, 290.000000, 542.000000
12.000000, 600.000000, 1898.000000
27.000000, 288.329987, 1229.000000
20.000000, 370.000000, 1144.000000
60.000000, 755.000000, 2305.000000
59.000000, 633.330017, 1981.000000
15.000000, 605.000000, 2146.000000
28.000000, 268.329987, 1003.000000
39.000000, 500.000000, 1232.000000
51.000000, 631.669983, 1837.000000
40.000000, 673.330017, 2145.000000
50.000000, 188.330002, 605.000000
21.000000, 113.330002, 271.000000
39.000000, 396.670013, 1720.000000
17.000000, 295.000000, 970.000000
47.000000, 983.330017, 4016.000000
13.000000, 733.330017, 864.000000
23.000000, 1271.670044, 1946.000000
35.000000, 330.000000, 1084.000000
6.000000, 480.000000, 1290.000000
55.000000, 420.000000, 1520.000000
20.000000, 313.329987, 826.000000
16.000000, 596.669983, 1108.000000
15.000000, 476.670013, 1336.000000
42.000000, 350.000000, 1295.000000
66.000000, 846.669983, 3327.000000
19.000000, 723.330017, 3157.000000
56.000000, 320.000000, 1146.000000
39.000000, 533.330017, 2560.000000
27.000000, 550.000000, 1688.000000
29.000000, 373.329987, 1682.000000
42.000000, 680.000000, 3235.000000
30.000000, 1180.000000, 4712.000000
26.000000, 716.669983, 2435.000000
200.000000, 596.669983, 3302.000000
33.000000, 710.000000, 1391.000000
12.000000, 446.670013, 844.000000
10.000000, 458.329987, 744.000000
15.000000, 501.670013, 1818.000000
17.000000, 276.670013, 839.000000
8.000000, 330.000000, 513.000000
24.000000, 533.330017, 2437.000000
9.000000, 261.670013, 993.000000
