@relation Estimation_of_the_Low_Voltage_Electrical_Line_Length_in_Rural_Towns
@attribute inhabitants integer [1, 320]
@attribute distance real [60.0, 1673.329956]
@attribute length real [80.0, 7675.0]
@data
13.000000, 298.329987, 500.000000
26.000000, 365.000000, 1441.000000
3.000000, 210.000000, 353.000000
11.000000, 495.000000, 828.000000
90.000000, 963.330017, 5990.000000
55.000000, 343.329987, 1396.000000
30.000000, 380.000000, 1206.000000
126.000000, 690.000000, 1987.000000
39.000000, 335.000000, 883.000000
52.000000, 546.669983, 2362.000000
39.000000, 293.329987, 774.000000
28.000000, 193.330002, 1064.000000
20.000000, 900.000000, 2628.000000
35.000000, 1016.669983, 4046.000000
25.000000, 368.329987, 942.000000
55.000000, 510.000000, 2291.000000
26.000000, 590.000000, 2389.000000
86.000000, 455.000000, 2260.000000
31.000000, 415.000000, 1354.000000
51.000000, 1018.330017, 3977.000000
25.000000, 195.000000, 528.000000
130.000000, 668.330017, 5589.000000
16.000000, 223.330002, 498.000000
26.000000, 376.670013, 1803.000000
21.000000, 466.670013, 1002.000000
26.000000, 393.329987, 1676.000000
39.000000, 238.330002, 554.000000
16.000000, 1673.329956, 3729.000000
6.000000, 85.000000, 132.000000
16.000000, 373.329987, 1000.000000
20.000000, 616.669983, 1575.000000
11.000000, 293.329987, 739.000000
21.000000, 640.000000, 1998.000000
23.000000, 683.330017, 1873.000000
36.000000, 223.330002, 567.000000
40.000000, 450.000000, 1663.000000
24.000000, 540.000000, 1936.000000
12.000000, 176.669998, 357.000000
44.000000, 563.330017, 2346.000000
35.000000, 586.669983, 2629.000000
31.000000, 700.000000, 2090.000000
9.000000, 476.670013, 2452.000000
92.000000, 458.329987, 1733.000000
22.000000, 620.000000, 1535.000000
14.000000, 415.000000, 1141.000000
39.000000, 416.670013, 1460.000000
59.000000, 471.670013, 1336.000000
18.000000, 128.330002, 516.000000
21.000000, 963.330017, 1588.000000
