@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.481906682, 0.016855051, 0.744780027, 0.695976914, 0.400597620, 9.889567608
0.922566561, 0.737521176, 0.406795929, 0.354149698, 0.315509348, 12.080805080
0.841738875, 0.928823009, 0.182095687, 0.573065532, 0.287912957, 16.716662630
0.115425356, 0.803747898, 0.819437991, 0.911834526, 0.338205328, 15.510281900
0.382550848, 0.243202621, 0.704269362, 0.840733442, 0.054461781, 11.640474910
0.522981545, 0.413078692, 0.057162524, 0.604477538, 0.785229528, 20.432126150
0.700696988, 0.756446488, 0.272281404, 0.287000302, 0.841296539, 16.088259780
0.616965758, 0.432032287, 0.200420890, 0.544886155, 0.538257294, 16.690698160
0.400314402, 0.699067025, 0.748578227, 0.998094784, 0.500204400, 21.660026970
0.855752098, 0.552680303, 0.084580177, 0.873245250, 0.352931993, 22.650494310
0.508866383, 0.788074777, 0.893709391, 0.331260399, 0.519705091, 18.316163600
0.238363493, 0.179191104, 0.047163047, 0.399608062, 0.762100051, 12.003820700
0.660734048, 0.280407853, 0.096852241, 0.397190396, 0.018209117, 12.290901090
0.206732632, 0.532510655, 0.998470907, 0.194100867, 0.475946500, 13.248449470
0.043793145, 0.303800166, 0.832755090, 0.699068438, 0.762459682, 11.969455050
0.108199881, 0.842358312, 0.012308204, 0.090199079, 0.056479970, 9.298347874
0.063205596, 0.953487908, 0.416070799, 0.442643582, 0.413941948, 9.022453974
0.701669272, 0.305247376, 0.045803364, 0.046165615, 0.603834348, 11.880817710
0.961788884, 0.939957716, 0.536051847, 0.776516100, 0.375942337, 14.077535910
0.260808714, 0.613702418, 0.382769512, 0.390699522, 0.271333386, 9.953308406
0.906567979, 0.615451734, 0.562809689, 0.565277973, 0.806302321, 18.826406760
0.683182269, 0.744394009, 0.904893760, 0.172944777, 0.701983987, 19.173375240
0.853798711, 0.368466213, 0.918009690, 0.984494857, 0.935316595, 26.571625080
0.600535058, 0.066129560, 0.669737890, 0.707139862, 0.031915700, 10.351713640
0.457227182, 0.639479300, 0.537534014, 0.332883040, 0.455659614, 10.601203500
0.688073978, 0.785864465, 0.186235365, 0.228851415, 0.761078000, 17.929335630
0.480551317, 0.705812249, 0.993424688, 0.635191512, 0.427162376, 22.053200670
0.979529213, 0.167729039, 0.478219664, 0.806646545, 0.287045694, 14.256972950
0.480305886, 0.295429886, 0.628236321, 0.120240264, 0.090960203, 5.873782634
0.006871800, 0.699278834, 0.828757079, 0.434604684, 0.463928672, 7.813138711
0.667708908, 0.780515736, 0.656367212, 0.393719170, 0.927294897, 17.978097410
0.981801457, 0.483431983, 0.996835596, 0.133718887, 0.464517473, 20.151112360
0.566690870, 0.682362573, 0.694160979, 0.566302347, 0.866679952, 20.697380990
0.694629301, 0.165691369, 0.466260991, 0.360522890, 0.906631430, 12.454974060
0.500782690, 0.398124877, 0.195741185, 0.585506962, 0.475199415, 17.429635620
0.517044967, 0.109949497, 0.025341640, 0.091577305, 0.592042513, 9.923715370
0.659257157, 0.775861893, 0.950976590, 0.752421388, 0.741777067, 25.077604150
0.238991398, 0.345850225, 0.806384020, 0.708783183, 0.170964190, 12.030191660
0.035930078, 0.080623599, 0.015690601, 0.308720241, 0.152814661, 9.733226127
0.919876599, 0.319403513, 0.073232407, 0.426791741, 0.733019229, 19.360006810
0.765876717, 0.886565632, 0.172394697, 0.299645177, 0.026612906, 15.322114800
0.851336771, 0.189755494, 0.800037169, 0.376359861, 0.441518458, 13.683656350
0.728502196, 0.831395515, 0.346678641, 0.942261580, 0.162308601, 20.350179930
0.195994315, 0.071491985, 0.334114493, 0.549761897, 0.422915768, 9.090985453
0.064983871, 0.417926933, 0.671731461, 0.286009469, 0.110320006, 4.128628241
0.695712228, 0.801113810, 0.950053053, 0.682360211, 0.670959735, 22.398417480
0.067186065, 0.045674481, 0.780408416, 0.602384161, 0.226169831, 8.951567984
0.172048074, 0.895458185, 0.506158798, 0.196884252, 0.811567600, 10.550589580
0.436991633, 0.906156897, 0.578210292, 0.814604735, 0.444432746, 19.599301060
0.067325052, 0.410659611, 0.299369239, 0.316623684, 0.772522847, 9.941893893
0.956439247, 0.401175940, 0.160231597, 0.845836671, 0.173275455, 21.889450990
0.132440875, 0.913160034, 0.356023342, 0.716567403, 0.619794242, 16.639781600
0.803102817, 0.484091583, 0.474761064, 0.839737876, 0.277008797, 18.343696510
0.811891836, 0.801048509, 0.308738434, 0.331482420, 0.700177053, 16.959852710
0.089901741, 0.136325384, 0.062921938, 0.167680153, 0.998113389, 11.288828170
