@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.633843365, 0.187015142, 0.887036959, 0.801304323, 0.821085392, 18.921662920
0.901111137, 0.023798775, 0.939099216, 0.104731882, 0.783136618, 8.588867554
0.388123388, 0.971124076, 0.620878177, 0.855904386, 0.048297143, 18.104572940
0.929657692, 0.379523007, 0.506777455, 0.272716927, 0.564268094, 15.823688040
0.458538962, 0.522468409, 0.373569919, 0.041499334, 0.776281804, 11.081367880
0.216138717, 0.909668142, 0.062146454, 0.551648914, 0.955308504, 21.640695670
0.033919980, 0.339453175, 0.980962541, 0.244437445, 0.831473753, 11.602559030
0.438015575, 0.962286331, 0.825387113, 0.338161620, 0.296599165, 18.327203740
0.376733074, 0.106851395, 0.598874165, 0.754502690, 0.182248357, 11.324043600
0.333399485, 0.527669244, 0.450976033, 0.246950171, 0.508954210, 9.110224319
0.561718532, 0.849029947, 0.534438640, 0.933205951, 0.226973369, 20.108957430
0.779685021, 0.497916423, 0.248519422, 0.920572691, 0.155722658, 19.575318640
0.810636175, 0.469199120, 0.215886446, 0.432109584, 0.959551615, 19.651538090
0.542815758, 0.204882426, 0.361631432, 0.793617408, 0.327886110, 14.157230550
0.950526095, 0.328105207, 0.532568056, 0.562205053, 0.627150924, 14.923497970
0.551273564, 0.268996603, 0.026961005, 0.995358841, 0.630504981, 21.008529450
0.754369047, 0.869732765, 0.856809609, 0.938498974, 0.209747002, 24.538060680
0.289305537, 0.481002636, 0.138217035, 0.640827345, 0.776678494, 17.843565420
0.946329521, 0.113556905, 0.453687824, 0.879448454, 0.274596252, 14.970046530
0.272446428, 0.907698338, 0.716705056, 0.971686738, 0.146778480, 17.486367070
0.992320158, 0.787598977, 0.220884980, 0.522719656, 0.841071403, 15.894048310
0.644832767, 0.113935222, 0.169143085, 0.365565032, 0.425503841, 9.846530539
0.857626847, 0.964595220, 0.500985451, 0.389440488, 0.906357659, 14.168751940
0.935937306, 0.051612613, 0.098802168, 0.547414881, 0.372876421, 12.604030330
0.782135288, 0.561987665, 0.492184560, 0.955894466, 0.050876777, 19.713098600
0.396688067, 0.084834550, 0.371445178, 0.174419789, 0.188074224, 3.323956614
0.340844690, 0.647022933, 0.623555606, 0.150929782, 0.492720177, 10.047974250
0.947461170, 0.227477670, 0.269523235, 0.199016048, 0.747937081, 11.325652200
0.285555100, 0.647962807, 0.854050052, 0.836891784, 0.325534872, 19.902896420
0.411998011, 0.443789420, 0.667225462, 0.032589693, 0.274698285, 9.116009577
0.701402673, 0.686975015, 0.992953375, 0.006418242, 0.244878057, 16.205775150
0.345690531, 0.238030864, 0.912445832, 0.341847557, 0.496187827, 9.103478771
0.400747322, 0.950774746, 0.770111969, 0.480974588, 0.862751483, 20.008992080
0.290812270, 0.278634693, 0.682643687, 0.454979097, 0.561034697, 10.674156880
0.166865502, 0.997425798, 0.930090280, 0.627971007, 0.514589235, 19.495978590
0.193170430, 0.338118362, 0.871764046, 0.806026189, 0.194531924, 14.707368330
0.115057276, 0.188838252, 0.791796505, 0.444802437, 0.616055988, 9.087926646
0.678117829, 0.006525348, 0.296765545, 0.745742500, 0.148417059, 7.411490033
0.227157914, 0.129199340, 0.078041646, 0.658331033, 0.680399661, 15.363633980
0.671968069, 0.609734465, 0.413509225, 0.285422759, 0.348239864, 14.440431790
0.739108933, 0.000160284, 0.785475887, 0.370009414, 0.073785155, 5.726277248
0.787216068, 0.460334107, 0.152594597, 0.842860176, 0.941113658, 23.648741450
0.994293205, 0.164896879, 0.663575757, 0.188836723, 0.776780108, 10.679284280
0.422833161, 0.855796751, 0.991217089, 0.954354881, 0.930609105, 27.779852940
0.639136332, 0.169246703, 0.383199346, 0.612102274, 0.667757506, 11.468549170
0.315414989, 0.901937848, 0.142931872, 0.945245872, 0.471035269, 23.401585720
0.514877706, 0.825276645, 0.253252699, 0.406087542, 0.397079077, 16.842556500
0.122858289, 0.802585406, 0.402601184, 0.157555809, 0.566927405, 7.472131214
0.841474223, 0.329671047, 0.910675963, 0.959963700, 0.014826891, 19.689389860
0.535193449, 0.346194305, 0.185591713, 0.907537777, 0.139836210, 16.719000020
0.174510855, 0.082435004, 0.805498268, 0.009813211, 0.586867978, 3.584697559
0.653760626, 0.794436624, 0.373410386, 0.474727283, 0.507969638, 19.942552340
0.215567295, 0.297733613, 0.253144385, 0.342327471, 0.209415213, 8.717971319
0.981140356, 0.990766398, 0.528126167, 0.938412672, 0.362175476, 12.282607730
0.136720688, 0.945200475, 0.025196540, 0.666546613, 0.365608841, 16.672270430
0.727191875, 0.962733934, 0.221291857, 0.518656101, 0.932891155, 19.366203980
0.818992445, 0.536127042, 0.515010004, 0.124573373, 0.646419951, 14.847168660
0.528612718, 0.716835171, 0.249539522, 0.938969273, 0.828559522, 23.775695700
0.464206378, 0.182161842, 0.222773776, 0.072579927, 0.018790432, 5.373667205
0.682915699, 0.126409218, 0.676255583, 0.717405652, 0.852234886, 15.628257350
0.500359582, 0.242781526, 0.568696825, 0.382843709, 0.119392302, 6.535004446
0.559078081, 0.917156068, 0.601074479, 0.363780755, 0.902125726, 17.597202960
0.540148662, 0.011331640, 0.499361968, 0.445212243, 0.640768534, 6.868084070
0.488183011, 0.656678770, 0.453527197, 0.301926446, 0.430948980, 13.952518480
0.592191896, 0.127941900, 0.728724196, 0.011652736, 0.652847428, 8.956547851
0.082171782, 0.220394544, 0.706144075, 0.252284106, 0.893536716, 7.446815396
0.674360053, 0.101402767, 0.087902336, 0.500172953, 0.409895975, 14.002486840
0.188537753, 0.840594810, 0.692954592, 0.718370621, 0.329190933, 14.183011310
0.786078867, 0.291884498, 0.808981221, 0.215897236, 0.538083790, 14.954144710
0.998254374, 0.067532501, 0.448018997, 0.205897276, 0.328471756, 6.487956186
0.490454181, 0.961842773, 0.469204447, 0.268204666, 0.249354601, 14.289193440
0.992573566, 0.276316563, 0.916293811, 0.132847172, 0.903401688, 15.845262500
0.466320775, 0.947663007, 0.209719469, 0.866235260, 0.507813121, 22.587875690
0.456060673, 0.183196190, 0.381105870, 0.052075041, 0.640306306, 6.734506881
0.795929613, 0.036058521, 0.342060955, 0.591964417, 0.893864209, 10.271385750
0.426944954, 0.237723010, 0.889008333, 0.162165466, 0.838366866, 10.730170000
0.582632439, 0.244511431, 0.558090885, 0.221911796, 0.607076024, 10.994528360
0.850563209, 0.592598604, 0.122218351, 0.517754487, 0.078141841, 17.177927110
0.327868132, 0.204249240, 0.143108395, 0.678870952, 0.402948181, 14.056823670
0.027331964, 0.638546321, 0.374743689, 0.569093048, 0.274152969, 7.964327679
0.345449271, 0.868618502, 0.913633427, 0.005213594, 0.414033875, 15.685667050
0.637858648, 0.621109284, 0.125605266, 0.780644995, 0.925827218, 26.264485800
0.758325195, 0.723066760, 0.449972370, 0.389971759, 0.123973373, 13.832505600
0.139507919, 0.318595954, 0.142194412, 0.702652052, 0.957133723, 16.796007400
0.722782966, 0.662838820, 0.951375935, 0.674380895, 0.306098173, 22.128542430
0.580013093, 0.519908720, 0.234867453, 0.844586530, 0.895633865, 23.803526470
0.340737705, 0.596328509, 0.753617699, 0.490749054, 0.857785990, 15.305714980
0.088032510, 0.778604657, 0.887667887, 0.997648789, 0.120084284, 15.089249960
0.341164745, 0.790282812, 0.578824069, 0.842510432, 0.506280965, 18.722393930
0.083859899, 0.799396359, 0.082966835, 0.028614089, 0.230294549, 7.178705376
0.908447253, 0.071798313, 0.342557958, 0.473037329, 0.910931735, 12.152457730
0.694050628, 0.482548051, 0.315731312, 0.008539367, 0.076446688, 10.669678050
0.499054765, 0.428169783, 0.266763940, 0.099986225, 0.176041433, 9.038206554
0.265398613, 0.691105054, 0.554066489, 0.698311722, 0.330749887, 13.680176610
0.517177338, 0.409964483, 0.472518593, 0.816433655, 0.406248403, 16.005302920
0.373025417, 0.693951973, 0.513650678, 0.774634087, 0.892699386, 20.045652790
0.103704503, 0.693246341, 0.583643147, 0.170670906, 0.370295317, 6.155213234
0.787533964, 0.582391015, 0.873487711, 0.734133590, 0.137310613, 19.769598380
0.603542512, 0.602335954, 0.752730408, 0.776662110, 0.809905253, 21.660990280
0.257792313, 0.989635732, 0.423848010, 0.822631719, 0.277436282, 18.100857180
0.964867244, 0.172531945, 0.647559237, 0.890589686, 0.692629601, 19.647518060
