@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.203104513, 0.900748882, 0.466092439, 0.705167627, 0.662594105, 15.521760630
0.553318090, 0.348291759, 0.784691472, 0.666277506, 0.722711993, 18.013588590
0.844923114, 0.201229962, 0.490780113, 0.162814535, 0.212879326, 9.017386720
0.749790184, 0.900722417, 0.206183295, 0.137468203, 0.286547594, 11.721539020
0.564922177, 0.312025083, 0.609664151, 0.722949953, 0.302812474, 14.548902490
0.362628960, 0.590341156, 0.951822399, 0.059103187, 0.663722427, 13.662469880
0.770760942, 0.854541287, 0.661311071, 0.947355682, 0.191475813, 16.421063140
0.366878075, 0.320904630, 0.815697477, 0.176250503, 0.167517571, 6.824588715
0.539523787, 0.874441727, 0.103525478, 0.935050866, 0.345883762, 27.107689530
0.841336174, 0.973893643, 0.820793649, 0.225756867, 0.369513774, 13.636229750
0.602370235, 0.089409571, 0.302720430, 0.228674405, 0.022656705, 4.769197650
0.090451953, 0.539952534, 0.085161857, 0.585923287, 0.563927450, 12.656185230
0.315697588, 0.677338511, 0.352844909, 0.501174846, 0.249487386, 12.680139020
0.325826664, 0.154995867, 0.425737657, 0.380859501, 0.632491115, 9.373106789
0.114237853, 0.141278615, 0.708604056, 0.411756938, 0.076210619, 5.237348660
0.827438144, 0.481335312, 0.405423979, 0.880221109, 0.862836447, 24.736986350
0.836772920, 0.158174021, 0.638384908, 0.789509816, 0.987225107, 19.600636540
0.581133816, 0.526530077, 0.263213342, 0.229555706, 0.677919423, 14.411301180
0.330049526, 0.627719101, 0.040620732, 0.147535558, 0.158041144, 13.362048910
0.823805812, 0.808209224, 0.634120088, 0.904710356, 0.371733165, 19.424513500
0.552924003, 0.477958087, 0.237698278, 0.646116007, 0.716632355, 19.364633970
0.132869230, 0.120030619, 0.032039723, 0.873444403, 0.308808200, 16.221275550
0.654225183, 0.356847229, 0.807962796, 0.213950649, 0.420655241, 14.285347990
0.792112470, 0.547899652, 0.133810578, 0.365009098, 0.965678816, 19.703662970
0.092838384, 0.977092861, 0.240315203, 0.346934467, 0.454726692, 10.557347690
0.894193160, 0.082351078, 0.981264615, 0.211115100, 0.572726312, 13.044329220
0.507116790, 0.605318561, 0.044911120, 0.283440807, 0.883489761, 19.349279760
0.380547997, 0.573204285, 0.650608093, 0.833412437, 0.154872703, 15.543095960
0.933006947, 0.272556283, 0.986582189, 0.435007741, 0.422346456, 18.528885890
0.738857532, 0.531153578, 0.670619135, 0.361850215, 0.942286724, 19.910288430
0.193069934, 0.351151654, 0.871722726, 0.400218301, 0.755258346, 12.797577380
0.323085957, 0.238512857, 0.646096717, 0.527185686, 0.701953112, 11.432926330
0.390843655, 0.686858878, 0.852363442, 0.272691619, 0.315721263, 14.280246870
0.487727325, 0.181389201, 0.634666005, 0.266165755, 0.225208680, 6.682119094
0.763125770, 0.869516926, 0.737059063, 0.868382671, 0.597539304, 20.511657470
0.150277914, 0.090716563, 0.138694404, 0.329071711, 0.024599882, 6.604591931
0.801554780, 0.280820668, 0.151103889, 0.202620988, 0.152053159, 11.020900720
0.304709726, 0.765541218, 0.591629792, 0.607510350, 0.570472256, 15.888087610
0.072437493, 0.619946249, 0.703437791, 0.673868810, 0.276912103, 11.080805200
0.878136951, 0.394325461, 0.881681380, 0.204160401, 0.270629313, 15.708159260
0.785417010, 0.791785364, 0.335382718, 0.004998688, 0.303440931, 10.744904680
0.084481818, 0.907260598, 0.417659308, 0.043392507, 0.369142601, 5.130524480
0.815258774, 0.867749803, 0.382140983, 0.217920318, 0.406772198, 12.100162590
0.348151395, 0.406173764, 0.243864196, 0.201591422, 0.040682044, 7.071846797
0.952039105, 0.187381556, 0.485587291, 0.164108907, 0.924905553, 12.578107010
0.095241590, 0.578981851, 0.392090099, 0.928193485, 0.999539431, 18.140816900
0.221688914, 0.418153235, 0.894243282, 0.574603827, 0.395513936, 15.286410690
0.686496330, 0.291786476, 0.846312421, 0.845615510, 0.001251448, 15.800134470
0.006923981, 0.211740255, 0.712372419, 0.420853078, 0.409404359, 7.390732514
0.513386612, 0.181247356, 0.241608687, 0.050242187, 0.639841870, 9.198685877
0.251621767, 0.388700921, 0.643072582, 0.827158501, 0.734960746, 15.419655490
0.287089026, 0.712649612, 0.143164136, 0.226306007, 0.762624870, 14.765836360
0.614326254, 0.509469168, 0.708029497, 0.769020228, 0.758983634, 20.633351950
0.695290054, 0.654943394, 0.410396137, 0.711791616, 0.716792597, 21.135724850
0.446298950, 0.313318217, 0.309534307, 0.147756459, 0.327506430, 8.586384718
0.520084270, 0.958941356, 0.974381692, 0.613927354, 0.591868052, 22.779557370
0.718989730, 0.409464958, 0.566681593, 0.591252858, 0.905641579, 17.499595250
0.487778977, 0.688656675, 0.508529272, 0.477311962, 0.892103695, 14.814040590
0.889776740, 0.708693086, 0.286124399, 0.239045141, 0.873655030, 15.858810950
0.696481734, 0.358437482, 0.425834333, 0.330313732, 0.222490899, 11.094962050
0.753826527, 0.541648268, 0.738971646, 0.651861828, 0.146338196, 16.126532020
0.584280067, 0.425861784, 0.599907628, 0.904139656, 0.766891658, 20.124485760
0.759670142, 0.931794384, 0.363970652, 0.767101990, 0.919973585, 20.726402170
0.884381457, 0.721615643, 0.198558927, 0.258553454, 0.464793919, 15.462946680
0.347078638, 0.870633857, 0.706438828, 0.147060158, 0.489136122, 13.031322400
0.901048123, 0.404946963, 0.195453133, 0.756541555, 0.205939960, 18.062704330
0.439693319, 0.439412452, 0.681021078, 0.519332560, 0.576398899, 16.691381810
0.454819005, 0.988775770, 0.978168760, 0.806714807, 0.957445394, 26.573293720
0.316781174, 0.319241502, 0.482121635, 0.127908819, 0.403834036, 6.948990585
0.227533817, 0.820939591, 0.659046550, 0.707494813, 0.517886706, 16.545192650
0.566958812, 0.313816070, 0.198953997, 0.138531194, 0.726184541, 12.271240820
0.840473489, 0.501466827, 0.117031230, 0.575039676, 0.675985332, 22.079578640
0.237730023, 0.957878557, 0.536637185, 0.525125523, 0.469090185, 12.115080010
0.417596361, 0.425183655, 0.939999796, 0.949321592, 0.498685014, 21.991140420
0.271902127, 0.562117798, 0.770219072, 0.532832915, 0.163386344, 15.320214200
0.926669699, 0.034441366, 0.459980613, 0.680924267, 0.568549199, 12.506871950
0.406605375, 0.482717658, 0.981441539, 0.948682755, 0.224664785, 21.314566430
0.782692946, 0.038748150, 0.756908661, 0.811284486, 0.836261081, 15.833397220
0.198071468, 0.471217667, 0.040037870, 0.423250798, 0.957416447, 16.467349550
0.622283759, 0.660120173, 0.251549192, 0.675937761, 0.596081822, 21.871217620
0.248283344, 0.602045717, 0.902310398, 0.801742163, 0.121105138, 15.932787520
0.875136935, 0.931169562, 0.227596091, 0.432535564, 0.143101224, 13.034171460
0.258716893, 0.069932926, 0.022596127, 0.127891491, 0.233660319, 5.549913266
0.238599333, 0.495379381, 0.332232018, 0.061979962, 0.916533591, 9.246902424
0.566332550, 0.163300795, 0.988431032, 0.592491888, 0.074156573, 16.349047440
0.785824015, 0.788980947, 0.793205368, 0.281250781, 0.375244896, 15.943673680
0.505989769, 0.536843771, 0.554004978, 0.094220660, 0.552431183, 11.027777910
0.928351480, 0.551208815, 0.633103144, 0.917308925, 0.102280727, 18.337624400
0.317515806, 0.534054220, 0.157823652, 0.197415053, 0.024567403, 8.833997251
0.321439993, 0.073498114, 0.036302927, 0.742371529, 0.042112057, 12.843182290
0.453723281, 0.227671328, 0.171434479, 0.869348282, 0.080805246, 14.598181620
0.501855145, 0.930710069, 0.714913445, 0.376269310, 0.552216840, 17.520188390
0.521953182, 0.313525691, 0.347136707, 0.440927354, 0.558868374, 12.024332790
0.214744663, 0.218659458, 0.665861626, 0.638352088, 0.467178880, 11.088210220
0.293644030, 0.089343782, 0.656614638, 0.823687456, 0.645834409, 13.188589520
0.149481000, 0.264223591, 0.151209728, 0.242066470, 0.546128003, 7.960097505
0.197832411, 0.123434299, 0.459576034, 0.707559695, 0.155092903, 8.885848603
0.623516672, 0.768565062, 0.288802201, 0.537738771, 0.343801196, 17.652310530
0.795746843, 0.241068393, 0.744019535, 0.227178031, 0.326771162, 12.298502950
0.666579121, 0.684871966, 0.338900803, 0.556116886, 0.835266399, 21.472762640
0.248700099, 0.694994780, 0.755057985, 0.635797699, 0.380529018, 15.372566310
0.487398005, 0.947133425, 0.008690227, 0.558044570, 0.767047391, 25.242623350
0.914104726, 0.633842441, 0.177942392, 0.783555483, 0.509722687, 22.710821480
0.542742944, 0.489778034, 0.321400670, 0.687310922, 0.291896481, 18.194603560
0.700499157, 0.813544870, 0.035490404, 0.762581405, 0.523309215, 25.833377110
0.446291147, 0.236676903, 0.615196067, 0.051905880, 0.978971884, 9.082667538
0.010122430, 0.623707570, 0.643374001, 0.787394144, 0.209215230, 8.021294976
0.082641266, 0.831203822, 0.464060783, 0.752272881, 0.283287385, 10.019373870
0.907758072, 0.303356826, 0.478713647, 0.658049508, 0.915548818, 17.989491520
0.574893507, 0.240461554, 0.784251387, 0.344200582, 0.605247364, 10.854432820
0.013624108, 0.013694942, 0.709353322, 0.770298892, 0.316741630, 9.532768339
0.963371695, 0.484741991, 0.862420065, 0.038781210, 0.081589050, 13.485897050
0.481006148, 0.172709160, 0.387991218, 0.673075380, 0.484631260, 11.160299700
0.578030646, 0.050298665, 0.194514915, 0.542311056, 0.248207378, 10.334950150
0.710344420, 0.503880217, 0.818934236, 0.964459222, 0.165351002, 21.682509880
0.010139130, 0.787718719, 0.396869310, 0.864817754, 0.586484332, 12.457985250
0.656987531, 0.485872317, 0.963353730, 0.308312186, 0.145301068, 16.839670300
0.235029127, 0.432387504, 0.689006546, 0.944618444, 0.309069322, 15.830168430
0.084549336, 0.570359053, 0.707583904, 0.392845717, 0.349113727, 8.292473176
0.849134333, 0.559612162, 0.162370308, 0.850121192, 0.251556106, 20.671191120
