@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.799646545, 0.540045452, 0.997714486, 0.765290922, 0.133468595, 24.105490280
0.819750141, 0.977465079, 0.895869116, 0.541918045, 0.388448442, 15.685121900
0.963935375, 0.020642144, 0.937825768, 0.598197399, 0.107978169, 10.151333620
0.771953190, 0.563607784, 0.403376078, 0.767786961, 0.647075185, 21.552373880
0.024619648, 0.000893145, 0.982904395, 0.315392523, 0.681291088, 12.061703310
0.383754862, 0.067825828, 0.328785514, 0.213863950, 0.569176190, 4.372712093
0.189125635, 0.614187977, 0.151450360, 0.605310264, 0.963429089, 17.200251850
0.633043338, 0.329949978, 0.650065676, 0.506334848, 0.925871568, 16.859526440
0.107831203, 0.221571757, 0.267548798, 0.808068393, 0.251011241, 10.766144140
0.439676518, 0.274407615, 0.168516277, 0.209686224, 0.539731970, 8.473425098
0.436215868, 0.287366679, 0.439482392, 0.367894694, 0.305120683, 8.282641459
0.235653009, 0.559526605, 0.322117334, 0.725667622, 0.993045221, 15.073051140
0.737277490, 0.013558788, 0.372184820, 0.438442097, 0.151158857, 6.053346087
0.824027011, 0.980605494, 0.737881138, 0.941980628, 0.403071331, 17.295402890
0.052115965, 0.042216124, 0.815884795, 0.015894773, 0.313891926, 0.956075976
0.232010309, 0.784573807, 0.510682327, 0.622456325, 0.354894060, 15.324348480
0.774868478, 0.194650794, 0.876772282, 0.991905565, 0.715884723, 22.376833490
0.899186883, 0.125701823, 0.728926601, 0.999480216, 0.106530983, 14.029614230
0.340258297, 0.888065817, 0.905714867, 0.237040513, 0.186203354, 16.044993440
0.055819849, 0.418063629, 0.014230964, 0.973621982, 0.152809616, 17.632532010
0.264299090, 0.892690096, 0.320758397, 0.379542677, 0.699957699, 14.115373560
0.088688993, 0.225922954, 0.000654566, 0.639823192, 0.914894197, 17.503537820
0.005459407, 0.828165040, 0.620180113, 0.000212289, 0.296212864, 0.664014955
0.980334925, 0.080626670, 0.045850399, 0.508094381, 0.206245822, 11.679535780
0.375112201, 0.188249706, 0.011690813, 0.026804106, 0.454455911, 9.173519741
0.563553103, 0.866356350, 0.697036401, 0.805824034, 0.209164906, 19.578891420
0.791766882, 0.153877816, 0.445357238, 0.064765102, 0.269394097, 4.836611986
0.625028250, 0.613770931, 0.055635805, 0.610570287, 0.622120138, 22.817332930
0.984296528, 0.987529428, 0.737840090, 0.538851618, 0.273062517, 8.383071106
0.809497400, 0.285294399, 0.087624217, 0.768759468, 0.198063851, 20.002872310
0.310490878, 0.542242074, 0.570738090, 0.430107315, 0.295265656, 10.982712830
0.923795704, 0.808937440, 0.785926385, 0.794357946, 0.600716608, 19.995853030
0.288278403, 0.393519548, 0.966807616, 0.228922000, 0.454288594, 12.659416640
0.406842974, 0.816174501, 0.861105547, 0.128901960, 0.157478810, 14.433097680
0.490446429, 0.885707220, 0.741938496, 0.789297998, 0.906965636, 24.534575280
0.216189951, 0.412834925, 0.663125318, 0.765079129, 0.053452224, 11.180164980
0.217310411, 0.416874686, 0.337622857, 0.005402645, 0.270699443, 4.527822193
0.341036813, 0.533865794, 0.307294215, 0.147816153, 0.913766969, 12.723041470
0.985775037, 0.507968614, 0.971088165, 0.268194637, 0.150853633, 16.069921770
0.751543935, 0.124316473, 0.123407293, 0.194355767, 0.979310433, 10.862419660
0.469418693, 0.372314500, 0.712027920, 0.037532021, 0.813303754, 11.542470750
0.591904111, 0.301604868, 0.272733945, 0.731402877, 0.318981349, 13.859989740
0.770308554, 0.411632706, 0.856134942, 0.312596297, 0.219559682, 14.502097200
0.174921153, 0.111973897, 0.906968582, 0.549768394, 0.486723848, 11.428739770
0.235446426, 0.530676378, 0.984037803, 0.446588005, 0.152124614, 14.443492540
0.579044559, 0.007940875, 0.198658816, 0.239555003, 0.881009452, 9.504497587
0.139452641, 0.775712580, 0.484577960, 0.251475222, 0.949479106, 9.682474503
0.930879300, 0.376931944, 0.059944466, 0.925926597, 0.736433775, 26.348464670
0.445224054, 0.756757112, 0.322922023, 0.628513890, 0.846236227, 19.150641900
0.598939719, 0.398312194, 0.035384347, 0.720999654, 0.148925909, 18.571355330
0.517274510, 0.364291007, 0.913307881, 0.808028802, 0.862186994, 21.266463090
0.775131535, 0.778135779, 0.282810808, 0.696271908, 0.297737193, 17.842202140
0.970814787, 0.583346949, 0.261711474, 0.479713901, 0.481544999, 18.154348830
0.682872502, 0.702168552, 0.208671952, 0.578569755, 0.344891769, 20.383848310
0.146730160, 0.248228745, 0.065834535, 0.772293471, 0.905506284, 16.763219590
0.309811484, 0.869915904, 0.655416166, 0.053489547, 0.532165343, 9.301524115
0.387240368, 0.298983460, 0.527885452, 0.574349942, 0.902104506, 12.549403680
0.650165783, 0.489485959, 0.452929910, 0.435972552, 0.897757597, 16.122249050
0.065729817, 0.743863739, 0.697108468, 0.513595478, 0.232512181, 9.241156419
0.980974978, 0.366586513, 0.457474036, 0.063837584, 0.160235506, 12.018419320
0.429479688, 0.131345495, 0.155431462, 0.703712973, 0.376433789, 12.894364290
0.406454860, 0.004505338, 0.458250203, 0.686575222, 0.066579661, 6.287360779
0.133412538, 0.455862187, 0.233866304, 0.012298970, 0.999514229, 9.335228676
0.037020773, 0.792336360, 0.746715992, 0.709087587, 0.160518812, 9.061686377
0.085152998, 0.498918356, 0.088501302, 0.382614660, 0.869898795, 12.317832830
0.966876529, 0.905722280, 0.309834823, 0.099123762, 0.705795348, 9.720212862
0.226416193, 0.844755044, 0.550614920, 0.800453186, 0.462063830, 15.166756580
0.835029529, 0.036326592, 0.974787504, 0.599407633, 0.993687429, 16.295619890
0.590389914, 0.430674851, 0.869041807, 0.070911615, 0.634302531, 13.229208640
0.440567893, 0.028608350, 0.173937236, 0.448921893, 0.073234873, 8.413045097
0.997937898, 0.959426957, 0.743471990, 0.849740503, 0.512804735, 12.898209970
0.667499263, 0.721593505, 0.981142928, 0.016026471, 0.607293985, 18.262026480
0.950178894, 0.918247788, 0.322853691, 0.957424716, 0.079461278, 15.168337830
0.143746399, 0.944713803, 0.245585265, 0.104210625, 0.663875526, 9.393898253
0.296140259, 0.604806607, 0.017013776, 0.303624812, 0.110604002, 12.237138750
0.395243623, 0.898949043, 0.789879501, 0.617904589, 0.652299660, 21.963715950
0.636034417, 0.705336338, 0.319499974, 0.020568319, 0.212784092, 12.744167680
0.497189030, 0.104785853, 0.313192495, 0.074822065, 0.038829034, 2.228410859
0.333668779, 0.172404084, 0.391837590, 0.448296788, 0.934081076, 12.261853920
0.414209257, 0.160437664, 0.869625892, 0.807210191, 0.822615523, 16.552993740
0.812516843, 0.939242848, 0.515336797, 0.334005929, 0.483554259, 12.029514270
0.563816569, 0.453855914, 0.530261185, 0.906427710, 0.237864571, 18.297794820
0.253297429, 0.845377435, 0.663113905, 0.652990825, 0.234222041, 15.194071830
0.165876869, 0.288053628, 0.186011208, 0.027401799, 0.324397254, 5.359348761
0.965806248, 0.394492070, 0.517951087, 0.008951021, 0.119308197, 9.008649642
0.299934415, 0.867217906, 0.158385882, 0.719078448, 0.280766822, 18.637301810
0.620291452, 0.093672351, 0.167487811, 0.109118609, 0.865183138, 9.610590885
0.729301705, 0.683367738, 0.565879564, 0.714525724, 0.568463577, 20.237420600
0.914466732, 0.189104986, 0.411397800, 0.549120651, 0.125239568, 10.113554160
0.655168058, 0.616821771, 0.017937154, 0.372118253, 0.784693761, 21.289593910
0.793837034, 0.484840160, 0.826541931, 0.679634367, 0.900442645, 20.800857680
0.695936733, 0.005985921, 0.999061886, 0.998106408, 0.614360737, 18.675612410
0.087329075, 0.870172208, 0.172580408, 0.123510460, 0.207553837, 6.609560509
0.176779492, 0.362721032, 0.494585540, 0.535912897, 0.411886914, 10.251120930
0.074139334, 0.333722943, 0.704347553, 0.608648730, 0.750505868, 13.090108680
0.655418667, 0.078052256, 0.762535495, 0.072425482, 0.501990095, 6.464462637
0.737097756, 0.248386119, 0.611402073, 0.791083786, 0.445192442, 16.398689140
0.015332581, 0.792600177, 0.337669316, 0.461675625, 0.327639261, 7.092607982
0.090962495, 0.553994840, 0.994652121, 0.689805108, 0.787294073, 16.511229750
0.133088132, 0.269872740, 0.631506050, 0.232246422, 0.103433052, 4.678903881
0.004108159, 0.557557360, 0.982162272, 0.027003743, 0.415082555, 7.043573475
0.471898016, 0.721747020, 0.488811446, 0.828534203, 0.245735969, 19.693663710
0.203900300, 0.716177341, 0.788997009, 0.950951784, 0.508792994, 18.120276430
0.766805826, 0.011340985, 0.591144949, 0.845875160, 0.551276084, 11.399981930
0.733820751, 0.064917804, 0.769080335, 0.349298630, 0.673167653, 9.276935643
0.226413261, 0.815961944, 0.773574291, 0.484440355, 0.900050364, 15.913876000
0.257298384, 0.138754304, 0.917342111, 0.428200087, 0.564382680, 13.352508170
0.996731568, 0.112055213, 0.705569279, 0.607217202, 0.691469210, 14.265762630
0.637978660, 0.799748803, 0.544318636, 0.964656013, 0.098034634, 19.168344020
0.735111545, 0.741813187, 0.558632608, 0.542172079, 0.883317248, 20.954383000
0.090685104, 0.829733961, 0.028553770, 0.637905652, 0.082739109, 13.033267100
0.542474839, 0.856717398, 0.032888056, 0.204928133, 0.810519474, 20.595384870
0.821574489, 0.894384265, 0.959198404, 0.498851418, 0.431100544, 16.782470140
0.664922660, 0.416767879, 0.288667049, 0.210413824, 0.685489780, 14.418049580
0.584883811, 0.355236015, 0.984232039, 0.354178341, 0.596813273, 18.618628380
0.511552079, 0.164290367, 0.707018040, 0.835493144, 0.589491985, 14.191031020
0.887643049, 0.753712928, 0.425993712, 0.895572599, 0.629825054, 20.789402510
0.223955849, 0.681722949, 0.412408452, 0.474734244, 0.576340976, 12.542790400
0.878270434, 0.705255270, 0.523335609, 0.890345676, 0.296208239, 19.450503980
0.376665566, 0.443847877, 0.241322937, 0.243890036, 0.455373503, 10.858289250
