@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.114237853, 0.141278615, 0.708604056, 0.411756938, 0.076210619, 5.237348660
0.915969019, 0.943061607, 0.019369819, 0.442315086, 0.187784192, 14.623322540
0.076470372, 0.226852995, 0.134591811, 0.037504269, 0.540756651, 8.049146245
0.935270551, 0.503412533, 0.225813381, 0.924543835, 0.156329168, 20.384249810
0.301295509, 0.234520757, 0.439677130, 0.280421400, 0.229895909, 6.842134814
0.146032237, 0.393922627, 0.925451242, 0.067978640, 0.829550564, 8.727333095
0.930879300, 0.376931944, 0.059944466, 0.925926597, 0.736433775, 26.348464670
0.825914293, 0.515597681, 0.896151864, 0.318783790, 0.986929685, 22.170765050
0.754369047, 0.869732765, 0.856809609, 0.938498974, 0.209747002, 24.538060680
0.055713017, 0.368866806, 0.852229748, 0.959679985, 0.228459896, 14.424663310
0.272497042, 0.404776325, 0.519617498, 0.374779335, 0.919178308, 12.763749980
0.362628960, 0.590341156, 0.951822399, 0.059103187, 0.663722427, 13.662469880
0.694586373, 0.744094063, 0.959116488, 0.694354753, 0.469352355, 23.955948470
0.855752098, 0.552680303, 0.084580177, 0.873245250, 0.352931993, 22.650494310
0.163473644, 0.685988112, 0.300577744, 0.185349306, 0.526863290, 9.255939802
0.487398005, 0.947133425, 0.008690227, 0.558044570, 0.767047391, 25.242623350
0.469790482, 0.023645856, 0.437276716, 0.705955058, 0.395951455, 10.245401480
0.491452137, 0.762768376, 0.359543800, 0.290991551, 0.039352705, 13.848155490
0.553693098, 0.031246932, 0.087450857, 0.066190601, 0.269221497, 3.880657980
0.590389914, 0.430674851, 0.869041807, 0.070911615, 0.634302531, 13.229208640
0.116297516, 0.369227069, 0.390373861, 0.073017925, 0.320365481, 2.408298898
0.327920818, 0.721678135, 0.812289940, 0.710827165, 0.244914770, 18.677945090
0.328590487, 0.298496802, 0.748423070, 0.474298591, 0.297791230, 12.000269140
0.846813799, 0.769648069, 0.925009895, 0.733507239, 0.985916801, 24.494567580
0.631652430, 0.669841337, 0.723096147, 0.738584090, 0.845670619, 21.218584420
0.967742565, 0.411062054, 0.251759789, 0.744212899, 0.126211786, 20.135427250
0.167567215, 0.888943486, 0.525306655, 0.247982466, 0.647122707, 11.414830550
0.446298950, 0.313318217, 0.309534307, 0.147756459, 0.327506430, 8.586384718
0.195853496, 0.688514441, 0.111650116, 0.727117265, 0.229989360, 14.223029040
0.006933296, 0.303224157, 0.175775178, 0.499353535, 0.362390996, 8.577788877
0.481006148, 0.172709160, 0.387991218, 0.673075380, 0.484631260, 11.160299700
0.745488821, 0.657033258, 0.934958400, 0.437775904, 0.608481506, 20.484473360
0.035930078, 0.080623599, 0.015690601, 0.308720241, 0.152814661, 9.733226127
0.972151358, 0.709814578, 0.300293581, 0.394587137, 0.451598331, 16.296222680
0.608443350, 0.733470141, 0.621582543, 0.773478256, 0.541283300, 21.538981530
0.092838384, 0.977092861, 0.240315203, 0.346934467, 0.454726692, 10.557347690
0.400314402, 0.699067025, 0.748578227, 0.998094784, 0.500204400, 21.660026970
0.832038169, 0.658187615, 0.271894887, 0.491009573, 0.416346801, 17.281071420
0.723178009, 0.542554792, 0.641943846, 0.741834812, 0.771019388, 21.265598730
0.136673019, 0.477048239, 0.302084708, 0.985242428, 0.277214244, 14.985401480
0.837944690, 0.666131688, 0.290639010, 0.577045304, 0.373258020, 18.490030280
0.288299589, 0.601589996, 0.426680061, 0.636209188, 0.421762127, 12.447269440
0.697045856, 0.898677955, 0.127527385, 0.657777435, 0.243517219, 19.217397020
0.037020773, 0.792336360, 0.746715992, 0.709087587, 0.160518812, 9.061686377
0.086218271, 0.960969292, 0.890740255, 0.171371307, 0.248929335, 8.708381352
0.932383767, 0.152301048, 0.959919697, 0.582673330, 0.646100545, 17.353484030
0.996731568, 0.112055213, 0.705569279, 0.607217202, 0.691469210, 14.265762630
0.987420164, 0.664753685, 0.757268434, 0.344619921, 0.723573568, 17.502203960
0.525396526, 0.130608036, 0.912849311, 0.304407345, 0.795863017, 12.592344740
0.700399618, 0.835978363, 0.354825135, 0.948979479, 0.138795050, 20.188669880
0.505989769, 0.536843771, 0.554004978, 0.094220660, 0.552431183, 11.027777910
0.833938966, 0.325911077, 0.984015046, 0.223095775, 0.234936353, 13.946846860
0.695712228, 0.801113810, 0.950053053, 0.682360211, 0.670959735, 22.398417480
0.419287179, 0.030711523, 0.829197496, 0.759931968, 0.503186926, 14.968354230
0.348918298, 0.937933590, 0.657111548, 0.703839001, 0.614153159, 17.709813920
0.857952694, 0.164734938, 0.073153304, 0.649924495, 0.119794393, 14.116058510
0.450112456, 0.765760512, 0.745315864, 0.958430530, 0.957566028, 24.308826680
0.836772920, 0.158174021, 0.638384908, 0.789509816, 0.987225107, 19.600636540
0.216189951, 0.412834925, 0.663125318, 0.765079129, 0.053452224, 11.180164980
0.942201261, 0.569909705, 0.294539660, 0.885332553, 0.062325606, 20.352730510
0.036429965, 0.990011217, 0.111492664, 0.180777972, 0.631791522, 8.753545786
