@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.660848139, 0.400899401, 0.444339773, 0.072239494, 0.675400070, 11.065223130
0.841593141, 0.497566105, 0.808040111, 0.973260594, 0.603617325, 25.345017140
0.460531763, 0.093772420, 0.150263366, 0.947842438, 0.971911546, 20.211834550
0.694586373, 0.744094063, 0.959116488, 0.694354753, 0.469352355, 23.955948470
0.533103344, 0.819271655, 0.278253654, 0.940462952, 0.497978053, 22.908542350
0.514212918, 0.296390432, 0.061759624, 0.752590169, 0.399381099, 18.681489090
0.443988333, 0.620743764, 0.535835731, 0.654041610, 0.553980262, 16.672246300
0.558408249, 0.338741952, 0.996040682, 0.326864609, 0.348655034, 18.052622970
0.666376898, 0.698846894, 0.586676126, 0.957560020, 0.408279050, 22.401618380
0.181366653, 0.413224035, 0.484570017, 0.173463435, 0.795719089, 7.517204892
0.315322881, 0.997338137, 0.069173897, 0.568174290, 0.251029578, 18.636486910
0.564784130, 0.956269036, 0.729525958, 0.885756780, 0.228660217, 21.810556350
0.629283968, 0.409180444, 0.772471313, 0.652095367, 0.439925157, 18.555709990
0.804476415, 0.974200835, 0.837723415, 0.492986218, 0.828973994, 17.983457060
0.898723724, 0.577023070, 0.154900625, 0.490366866, 0.104313523, 16.748072290
0.707916412, 0.658411659, 0.472225627, 0.939209797, 0.190747194, 19.447657360
0.834279104, 0.666404381, 0.968756173, 0.365699153, 0.742708892, 21.771760680
0.525396526, 0.130608036, 0.912849311, 0.304407345, 0.795863017, 12.592344740
0.419287179, 0.030711523, 0.829197496, 0.759931968, 0.503186926, 14.968354230
0.527532136, 0.104436805, 0.885191621, 0.678239052, 0.197058514, 12.052848180
0.221617342, 0.715240650, 0.589748250, 0.128886430, 0.004960676, 5.545440415
0.888560739, 0.766341339, 0.449612702, 0.857673921, 0.426908976, 19.090133960
0.583207559, 0.892761865, 0.025603404, 0.662359421, 0.243202237, 23.258277060
0.902322683, 0.922401546, 0.116912281, 0.406841001, 0.796794611, 17.782174690
0.859642219, 0.757555186, 0.160809529, 0.521708985, 0.915265512, 20.545280990
0.743846533, 0.528126141, 0.938154910, 0.830695632, 0.473128939, 22.505809140
0.929456634, 0.404927242, 0.001774361, 0.637325105, 0.381186235, 23.789642640
0.028051290, 0.703048188, 0.847584559, 0.339276820, 0.248972553, 7.960514326
0.097589845, 0.641199352, 0.430166595, 0.877452400, 0.671345864, 14.891195550
0.855329395, 0.401314627, 0.522281634, 0.539253636, 0.221282777, 14.502237210
0.357083622, 0.129579412, 0.810736250, 0.452043150, 0.727107602, 11.824655010
0.736249235, 0.915065325, 0.067887643, 0.935868652, 0.377357337, 22.415503240
0.002741799, 0.138538636, 0.799266783, 0.810399423, 0.144058069, 13.349001850
0.125460043, 0.354410104, 0.872957706, 0.528960873, 0.136057983, 10.715891320
0.640609220, 0.634481283, 0.452011278, 0.414092508, 0.013848486, 14.247690660
0.275034287, 0.323059695, 0.980593186, 0.617009441, 0.861043573, 18.318834250
0.244395056, 0.415172809, 0.623483184, 0.439676980, 0.278945853, 8.112188144
