@relation friedman
@attribute Input1 real [0.0, 1.0]
@attribute Input2 real [0.0, 1.0]
@attribute Input3 real [0.0, 1.0]
@attribute Input4 real [0.0, 1.0]
@attribute Input5 real [0.0, 1.0]
@attribute Output real [0.664014955, 28.5903858]
@inputs Input1, Input2, Input3, Input4, Input5
@outputs Output
@data
0.396406061, 0.315256698, 0.347357948, 0.613738967, 0.74171863, 15.96105622
0.774930708, 0.805808285, 0.054497505, 0.431325383, 0.25791271, 18.78184418
0.114825756, 0.91508028, 0.214756135, 0.331330511, 0.208277663, 8.067076362
0.625721395, 0.421148868, 0.314361707, 0.557650295, 0.894876801, 19.7499727
0.570494442, 0.037243696, 0.981664024, 0.133704971, 0.32784921, 10.35955819
0.505968196, 0.324976353, 0.804087541, 0.155063316, 0.088158187, 8.158757905
0.316781174, 0.319241502, 0.482121635, 0.127908819, 0.403834036, 6.948990585
0.561718532, 0.849029947, 0.53443864, 0.933205951, 0.226973369, 20.10895743
0.811999986, 0.863192169, 0.621615763, 0.099730515, 0.664716846, 12.23798743
0.629422662, 0.771288352, 0.03423097, 0.393681162, 0.554015495, 21.98104389
0.170225242, 0.993432684, 0.713720012, 0.655568657, 0.551109143, 14.2751386
0.650621553, 0.965595099, 0.32079126, 0.702295242, 0.452902851, 20.71116844
0.807578011, 0.434973337, 0.084474427, 0.834670224, 0.507598962, 23.16214437
0.653760626, 0.794436624, 0.373410386, 0.474727283, 0.507969638, 19.94255234
0.528955706, 0.085313281, 0.073061095, 0.744345821, 0.431631819, 16.27022929
0.052519947, 0.00972668, 0.737048343, 0.76310321, 0.647951742, 11.75990851
0.081014022, 0.850041411, 0.468024605, 0.680976356, 0.080118236, 9.116547934
0.881634357, 0.742351398, 0.844403519, 0.098283417, 0.452763838, 13.01216378
0.235029127, 0.432387504, 0.689006546, 0.944618444, 0.309069322, 15.83016843
0.94746117, 0.22747767, 0.269523235, 0.199016048, 0.747937081, 11.3256522
0.188679149, 0.229247603, 0.652031408, 0.811786878, 0.770260049, 12.66630043
0.430912056, 0.198626691, 0.924061888, 0.423132319, 0.793835089, 14.21700056
0.943933771, 0.584889137, 0.407540105, 0.662695994, 0.548686082, 19.76139166
0.039560427, 0.734281914, 0.594001454, 0.899610703, 0.288039995, 11.69499144
0.611408651, 0.855688547, 0.928548012, 0.481348465, 0.534596891, 21.26490713
0.578444575, 0.115496983, 0.507192668, 0.350514544, 0.61466476, 8.422980244
0.064983871, 0.417926933, 0.671731461, 0.286009469, 0.110320006, 4.128628241
0.670317194, 0.396489628, 0.135964816, 0.521783555, 0.647618295, 18.7036016
0.651198858, 0.635306616, 0.557601121, 0.411940476, 0.878741048, 18.11331612
0.154620563, 0.739880395, 0.576683053, 0.815586062, 0.082038126, 13.10934344
0.875136935, 0.931169562, 0.227596091, 0.432535564, 0.143101224, 13.03417146
0.044891643, 0.092149888, 0.21537581, 0.417157683, 0.116928558, 7.304910574
0.632579488, 0.774477124, 0.351159898, 0.952684012, 0.521009425, 22.19641681
