@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.238363493, 0.179191104, 0.047163047, 0.399608062, 0.762100051, 12.003820700
0.640609220, 0.634481283, 0.452011278, 0.414092508, 0.013848486, 14.247690660
0.448830118, 0.171920065, 0.638288591, 0.843578678, 0.997520276, 15.982036930
0.521595545, 0.801170492, 0.506732998, 0.836100705, 0.556350173, 20.321975500
0.992996929, 0.434171449, 0.209130182, 0.078846108, 0.558954991, 16.356435460
0.155760785, 0.938000888, 0.318048384, 0.764503173, 0.396991738, 14.586041880
0.791048122, 0.094938060, 0.598009755, 0.265127012, 0.023712227, 6.471277403
0.052115965, 0.042216124, 0.815884795, 0.015894773, 0.313891926, 0.956075976
0.142980150, 0.419378914, 0.931637471, 0.822932803, 0.234382352, 15.135399760
0.114825756, 0.915080280, 0.214756135, 0.331330511, 0.208277663, 8.067076362
0.527532136, 0.104436805, 0.885191621, 0.678239052, 0.197058514, 12.052848180
0.390843655, 0.686858878, 0.852363442, 0.272691619, 0.315721263, 14.280246870
0.490454181, 0.961842773, 0.469204447, 0.268204666, 0.249354601, 14.289193440
0.436442829, 0.516352221, 0.306488043, 0.230400099, 0.970695389, 13.743141090
0.438404937, 0.786215169, 0.630506609, 0.416735581, 0.971471003, 18.162183040
0.765918533, 0.297238225, 0.387938956, 0.159810315, 0.708429493, 12.225453180
0.564784130, 0.956269036, 0.729525958, 0.885756780, 0.228660217, 21.810556350
0.364099843, 0.035883635, 0.624511094, 0.534783389, 0.318985493, 7.668048802
0.189591752, 0.191924623, 0.103053400, 0.298767070, 0.402722139, 7.896092069
0.121085360, 0.390646623, 0.751809666, 0.734058843, 0.403221466, 12.613329780
0.382603875, 0.763985652, 0.314419256, 0.122835800, 0.581721123, 11.664889580
0.857952694, 0.164734938, 0.073153304, 0.649924495, 0.119794393, 14.116058510
0.859943044, 0.711966906, 0.438311301, 0.866612474, 0.212432114, 19.030018900
0.740039016, 0.134505860, 0.193376889, 0.365754413, 0.285420758, 10.358818520
0.427334406, 0.062529991, 0.318373140, 0.953934844, 0.805434219, 16.079849960
0.683078772, 0.727944814, 0.357343228, 0.679170327, 0.343104108, 18.418106970
0.089107936, 0.340361645, 0.903037662, 0.944207293, 0.271154705, 14.276760870
0.195481826, 0.038339425, 0.742817968, 0.426593066, 0.781825556, 10.684851840
0.035865780, 0.449148509, 0.298831401, 0.034518682, 0.219300867, 2.225445244
0.027331964, 0.638546321, 0.374743689, 0.569093048, 0.274152969, 7.964327679
0.140198779, 0.103533598, 0.014795485, 0.517784073, 0.368709474, 13.052394390
0.827438144, 0.481335312, 0.405423979, 0.880221109, 0.862836447, 24.736986350
0.847760156, 0.063817730, 0.965255288, 0.983509854, 0.261605228, 18.556955520
0.154620563, 0.739880395, 0.576683053, 0.815586062, 0.082038126, 13.109343440
0.040898721, 0.877667663, 0.785441713, 0.034391714, 0.972354045, 6.574744694
0.455978497, 0.376150649, 0.386853249, 0.497087536, 0.108020536, 9.151690401
0.590389914, 0.430674851, 0.869041807, 0.070911615, 0.634302531, 13.229208640
0.404723739, 0.003164391, 0.288808624, 0.600822877, 0.892802954, 11.553458420
0.039560427, 0.734281914, 0.594001454, 0.899610703, 0.288039995, 11.694991440
0.184005965, 0.333911721, 0.558342553, 0.693536675, 0.435013560, 11.718523020
0.770760942, 0.854541287, 0.661311071, 0.947355682, 0.191475813, 16.421063140
0.641468775, 0.076169285, 0.269877336, 0.676642587, 0.518170711, 11.747742140
0.583207559, 0.892761865, 0.025603404, 0.662359421, 0.243202237, 23.258277060
0.802482941, 0.396292317, 0.198171363, 0.452286913, 0.121095523, 15.040372070
0.252185631, 0.926410734, 0.491148100, 0.776818822, 0.348982621, 15.471964500
0.747083636, 0.319717820, 0.160040797, 0.971994032, 0.164713198, 21.658704830
0.005622506, 0.429959927, 0.847766931, 0.130351691, 0.395279459, 5.294451700
0.401486244, 0.207730690, 0.334435045, 0.697906177, 0.347891304, 12.162796990
