@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.366914125, 0.674946446, 0.860374313, 0.947456440, 0.181028475, 18.948318310
0.481906682, 0.016855051, 0.744780027, 0.695976914, 0.400597620, 9.889567608
0.633843365, 0.187015142, 0.887036959, 0.801304323, 0.821085392, 18.921662920
0.660848139, 0.400899401, 0.444339773, 0.072239494, 0.675400070, 11.065223130
0.356434274, 0.752333886, 0.882423156, 0.489140410, 0.059290350, 15.312532560
0.549895189, 0.731976049, 0.948102867, 0.529583082, 0.246776245, 20.098397060
0.922566561, 0.737521176, 0.406795929, 0.354149698, 0.315509348, 12.080805080
0.901111137, 0.023798775, 0.939099216, 0.104731882, 0.783136618, 8.588867554
0.841593141, 0.497566105, 0.808040111, 0.973260594, 0.603617325, 25.345017140
0.024561147, 0.426353223, 0.426330256, 0.200767480, 0.948752072, 7.219789222
0.807578011, 0.434973337, 0.084474427, 0.834670224, 0.507598962, 23.162144370
0.841738875, 0.928823009, 0.182095687, 0.573065532, 0.287912957, 16.716662630
0.388123388, 0.971124076, 0.620878177, 0.855904386, 0.048297143, 18.104572940
0.460531763, 0.093772420, 0.150263366, 0.947842438, 0.971911546, 20.211834550
0.001211673, 0.111166542, 0.977935861, 0.519413617, 0.372464380, 11.396522000
0.520114646, 0.257264078, 0.801836579, 0.048371600, 0.268812743, 7.235893310
0.115425356, 0.803747898, 0.819437991, 0.911834526, 0.338205328, 15.510281900
0.929657692, 0.379523007, 0.506777455, 0.272716927, 0.564268094, 15.823688040
0.694586373, 0.744094063, 0.959116488, 0.694354753, 0.469352355, 23.955948470
0.252185631, 0.926410734, 0.491148100, 0.776818822, 0.348982621, 15.471964500
0.995953470, 0.470357061, 0.588025194, 0.206753836, 0.740745865, 14.723416210
0.382550848, 0.243202621, 0.704269362, 0.840733442, 0.054461781, 11.640474910
0.458538962, 0.522468409, 0.373569919, 0.041499334, 0.776281804, 11.081367880
0.533103344, 0.819271655, 0.278253654, 0.940462952, 0.497978053, 22.908542350
0.184005965, 0.333911721, 0.558342553, 0.693536675, 0.435013560, 11.718523020
0.742630832, 0.588726790, 0.097130288, 0.127882015, 0.140600173, 14.807576430
0.522981545, 0.413078692, 0.057162524, 0.604477538, 0.785229528, 20.432126150
0.216138717, 0.909668142, 0.062146454, 0.551648914, 0.955308504, 21.640695670
0.514212918, 0.296390432, 0.061759624, 0.752590169, 0.399381099, 18.681489090
0.081014022, 0.850041411, 0.468024605, 0.680976356, 0.080118236, 9.116547934
0.670214117, 0.384165473, 0.100434490, 0.578451308, 0.181619048, 16.030818550
0.700696988, 0.756446488, 0.272281404, 0.287000302, 0.841296539, 16.088259780
0.033919980, 0.339453175, 0.980962541, 0.244437445, 0.831473753, 11.602559030
0.443988333, 0.620743764, 0.535835731, 0.654041610, 0.553980262, 16.672246300
0.868292117, 0.708203148, 0.474445347, 0.739075274, 0.669591627, 18.822656650
0.659555095, 0.701910919, 0.678460795, 0.374797223, 0.094855042, 14.311459040
0.616965758, 0.432032287, 0.200420890, 0.544886155, 0.538257294, 16.690698160
0.438015575, 0.962286331, 0.825387113, 0.338161620, 0.296599165, 18.327203740
0.558408249, 0.338741952, 0.996040682, 0.326864609, 0.348655034, 18.052622970
0.053017960, 0.900716169, 0.144824520, 0.532935067, 0.166617962, 10.015387900
0.080477185, 0.577759683, 0.389172660, 0.276018292, 0.986977331, 10.265190900
0.400314402, 0.699067025, 0.748578227, 0.998094784, 0.500204400, 21.660026970
0.376733074, 0.106851395, 0.598874165, 0.754502690, 0.182248357, 11.324043600
0.666376898, 0.698846894, 0.586676126, 0.957560020, 0.408279050, 22.401618380
0.915969019, 0.943061607, 0.019369819, 0.442315086, 0.187784192, 14.623322540
0.350201925, 0.544432052, 0.078505593, 0.214754806, 0.318275596, 14.851121240
0.855752098, 0.552680303, 0.084580177, 0.873245250, 0.352931993, 22.650494310
0.333399485, 0.527669244, 0.450976033, 0.246950171, 0.508954210, 9.110224319
0.181366653, 0.413224035, 0.484570017, 0.173463435, 0.795719089, 7.517204892
0.026835988, 0.767560269, 0.420728074, 0.181740850, 0.088214407, 2.216392715
0.095380472, 0.942943566, 0.860092261, 0.177426575, 0.717719907, 10.037828550
0.508866383, 0.788074777, 0.893709391, 0.331260399, 0.519705091, 18.316163600
0.561718532, 0.849029947, 0.534438640, 0.933205951, 0.226973369, 20.108957430
0.315322881, 0.997338137, 0.069173897, 0.568174290, 0.251029578, 18.636486910
0.177506737, 0.504990335, 0.721410056, 0.179489463, 0.977340636, 11.768975600
0.187086129, 0.584200807, 0.647449508, 0.812942501, 0.119625465, 12.420620940
0.238363493, 0.179191104, 0.047163047, 0.399608062, 0.762100051, 12.003820700
0.779685021, 0.497916423, 0.248519422, 0.920572691, 0.155722658, 19.575318640
0.564784130, 0.956269036, 0.729525958, 0.885756780, 0.228660217, 21.810556350
0.287509280, 0.839967849, 0.535569167, 0.036112456, 0.871757591, 11.062868660
0.135560709, 0.553052519, 0.740114551, 0.876328251, 0.631079762, 15.363457710
0.660734048, 0.280407853, 0.096852241, 0.397190396, 0.018209117, 12.290901090
0.810636175, 0.469199120, 0.215886446, 0.432109584, 0.959551615, 19.651538090
0.629283968, 0.409180444, 0.772471313, 0.652095367, 0.439925157, 18.555709990
0.937131668, 0.781441588, 0.749166082, 0.771421417, 0.341062426, 15.577356190
0.384382825, 0.235050041, 0.637783305, 0.881169885, 0.180766288, 12.362402060
0.206732632, 0.532510655, 0.998470907, 0.194100867, 0.475946500, 13.248449470
0.542815758, 0.204882426, 0.361631432, 0.793617408, 0.327886110, 14.157230550
0.804476415, 0.974200835, 0.837723415, 0.492986218, 0.828973994, 17.983457060
0.177027277, 0.796218776, 0.875921535, 0.636724693, 0.484534001, 16.973239950
0.206105640, 0.374821301, 0.331322495, 0.129546596, 0.488442077, 6.032721035
0.043793145, 0.303800166, 0.832755090, 0.699068438, 0.762459682, 11.969455050
0.950526095, 0.328105207, 0.532568056, 0.562205053, 0.627150924, 14.923497970
0.898723724, 0.577023070, 0.154900625, 0.490366866, 0.104313523, 16.748072290
0.009466111, 0.178000142, 0.350717765, 0.610492577, 0.858929968, 11.669226710
