@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.356434274, 0.752333886, 0.882423156, 0.489140410, 0.059290350, 15.312532560
0.024561147, 0.426353223, 0.426330256, 0.200767480, 0.948752072, 7.219789222
0.001211673, 0.111166542, 0.977935861, 0.519413617, 0.372464380, 11.396522000
0.252185631, 0.926410734, 0.491148100, 0.776818822, 0.348982621, 15.471964500
0.184005965, 0.333911721, 0.558342553, 0.693536675, 0.435013560, 11.718523020
0.081014022, 0.850041411, 0.468024605, 0.680976356, 0.080118236, 9.116547934
0.868292117, 0.708203148, 0.474445347, 0.739075274, 0.669591627, 18.822656650
0.053017960, 0.900716169, 0.144824520, 0.532935067, 0.166617962, 10.015387900
0.915969019, 0.943061607, 0.019369819, 0.442315086, 0.187784192, 14.623322540
0.026835988, 0.767560269, 0.420728074, 0.181740850, 0.088214407, 2.216392715
0.177506737, 0.504990335, 0.721410056, 0.179489463, 0.977340636, 11.768975600
0.287509280, 0.839967849, 0.535569167, 0.036112456, 0.871757591, 11.062868660
0.937131668, 0.781441588, 0.749166082, 0.771421417, 0.341062426, 15.577356190
0.177027277, 0.796218776, 0.875921535, 0.636724693, 0.484534001, 16.973239950
0.009466111, 0.178000142, 0.350717765, 0.610492577, 0.858929968, 11.669226710
0.087844888, 0.935969099, 0.363850401, 0.586112139, 0.418647761, 10.724481280
0.956510934, 0.105212338, 0.501699728, 0.404354623, 0.378079078, 8.635755062
0.641468775, 0.076169285, 0.269877336, 0.676642587, 0.518170711, 11.747742140
0.838893114, 0.980599737, 0.681348740, 0.737298117, 0.216132318, 16.297221270
0.519317632, 0.429787961, 0.158892582, 0.695373605, 0.475499085, 19.020265570
0.951106830, 0.031503912, 0.611248952, 0.287282038, 0.608225675, 8.246709867
0.810038710, 0.601499014, 0.533140223, 0.181460601, 0.335890566, 13.944995170
0.988085136, 0.195445914, 0.685649511, 0.975179353, 0.447754819, 19.455358950
0.379624159, 0.500191257, 0.589658456, 0.247027562, 0.269018262, 9.806837250
0.367555506, 0.973951174, 0.385804651, 0.198799801, 0.624169748, 13.222946180
0.467808884, 0.562373001, 0.276567017, 0.375998002, 0.887708064, 16.944753470
0.846819036, 0.821082283, 0.060428739, 0.681976891, 0.906372396, 22.192886230
0.548029942, 0.413383545, 0.051123134, 0.291625666, 0.266992933, 15.326112010
0.142980150, 0.419378914, 0.931637471, 0.822932803, 0.234382352, 15.135399760
0.431337477, 0.376692569, 0.709046465, 0.756656636, 0.336147055, 14.805597550
0.382603875, 0.763985652, 0.314419256, 0.122835800, 0.581721123, 11.664889580
0.676814571, 0.207230733, 0.424354576, 0.797619586, 0.633282299, 16.425700670
0.352712190, 0.197749046, 0.304710984, 0.777898123, 0.948794432, 14.930129370
0.222869670, 0.014352068, 0.162988714, 0.923488652, 0.793382656, 15.996656240
0.770125539, 0.614244142, 0.703048692, 0.852531099, 0.919246984, 24.431655970
0.352764104, 0.707588013, 0.433203515, 0.703044405, 0.810429211, 17.111562670
0.984867414, 0.594201138, 0.860705311, 0.198182589, 0.562532024, 17.334906230
0.136087487, 0.726540655, 0.567095240, 0.653680859, 0.011045599, 9.068759721
0.206969406, 0.857862431, 0.278257605, 0.979269610, 0.618163297, 17.849062980
0.031331193, 0.914971302, 0.144480610, 0.155393144, 0.327394522, 6.413090705
0.816265634, 0.756113612, 0.003112001, 0.774285777, 0.471940206, 23.301042430
0.831420962, 0.596595652, 0.377224641, 0.934525530, 0.186559707, 20.818633680
0.425233326, 0.427819304, 0.824715383, 0.741105369, 0.607158637, 19.962514170
0.370773338, 0.576277447, 0.832130532, 0.565285024, 0.875547344, 19.226318780
0.219312282, 0.077246134, 0.845613298, 0.979530403, 0.179411338, 14.281374720
0.503023782, 0.407892609, 0.124642947, 0.329706305, 0.256951595, 13.162865360
