@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.386811669, 0.088729524, 0.623979350, 0.312521948, 0.489380867, 5.767377888
0.135955820, 0.433430788, 0.935092963, 0.759319772, 0.490807454, 16.681083250
0.420825450, 0.138071328, 0.209836291, 0.013536451, 0.152816743, 4.979881182
0.497386707, 0.046176295, 0.708724367, 0.593337594, 0.379841627, 11.018900360
0.233064450, 0.137286187, 0.498967626, 0.572378245, 0.538067770, 9.789964308
0.479504516, 0.425177696, 0.881475480, 0.182012031, 0.751483667, 15.358244180
0.261997675, 0.290489581, 0.109506762, 0.677232439, 0.311114454, 13.668990600
0.460531763, 0.093772420, 0.150263366, 0.947842438, 0.971911546, 20.211834550
0.839787035, 0.759798567, 0.193053281, 0.187602777, 0.658195380, 14.336151520
0.258785603, 0.744729439, 0.199144755, 0.011968565, 0.754599391, 12.090618110
0.287089026, 0.712649612, 0.143164136, 0.226306007, 0.762624870, 14.765836360
0.458116579, 0.374247358, 0.694629101, 0.163726844, 0.172662619, 7.841681274
0.900225371, 0.324695762, 0.048402482, 0.572098395, 0.789662647, 20.960348140
0.075873356, 0.363556557, 0.700271098, 0.573777889, 0.283971720, 6.973249846
0.114825756, 0.915080280, 0.214756135, 0.331330511, 0.208277663, 8.067076362
0.616965758, 0.432032287, 0.200420890, 0.544886155, 0.538257294, 16.690698160
0.729499379, 0.624728241, 0.667377260, 0.523396250, 0.485896217, 16.638179570
0.279283403, 0.053623750, 0.850174133, 0.771487843, 0.993436082, 15.483303780
0.364099843, 0.035883635, 0.624511094, 0.534783389, 0.318985493, 7.668048802
0.674432047, 0.808460172, 0.098680024, 0.347847381, 0.420459577, 18.558255920
0.302497256, 0.036879552, 0.405402490, 0.669177745, 0.205962857, 8.123948658
0.774930708, 0.805808285, 0.054497505, 0.431325383, 0.257912710, 18.781844180
0.132440875, 0.913160034, 0.356023342, 0.716567403, 0.619794242, 16.639781600
0.881634357, 0.742351398, 0.844403519, 0.098283417, 0.452763838, 13.012163780
0.736249235, 0.915065325, 0.067887643, 0.935868652, 0.377357337, 22.415503240
0.043941656, 0.762327388, 0.028601236, 0.104061811, 0.202374297, 6.701149626
0.116485390, 0.214337503, 0.219941284, 0.254672774, 0.352637125, 7.112853777
0.043793145, 0.303800166, 0.832755090, 0.699068438, 0.762459682, 11.969455050
0.397234094, 0.447366725, 0.799935551, 0.378370649, 0.189468872, 10.858852330
0.293744819, 0.079198150, 0.016362441, 0.906864336, 0.525973306, 14.470783670
0.131402473, 0.715015106, 0.374679535, 0.939044162, 0.564041990, 15.370977500
0.919876599, 0.319403513, 0.073232407, 0.426791741, 0.733019229, 19.360006810
0.639136332, 0.169246703, 0.383199346, 0.612102274, 0.667757506, 11.468549170
0.455210531, 0.833948057, 0.415190074, 0.793046176, 0.717822071, 22.699008820
0.022411652, 0.316160681, 0.225374545, 0.614729857, 0.473257504, 11.736143330
0.017182386, 0.959536134, 0.815701236, 0.213162583, 0.681053707, 8.318943476
0.682650787, 0.524708674, 0.375210512, 0.153766690, 0.353991386, 12.539439790
0.750557522, 0.436750443, 0.537431382, 0.324928766, 0.336739509, 15.051730190
0.446291147, 0.236676903, 0.615196067, 0.051905880, 0.978971884, 9.082667538
0.116757566, 0.887383580, 0.205468917, 0.121564385, 0.095153360, 6.846979910
0.316781174, 0.319241502, 0.482121635, 0.127908819, 0.403834036, 6.948990585
0.499054765, 0.428169783, 0.266763940, 0.099986225, 0.176041433, 9.038206554
0.436781784, 0.845225149, 0.167516954, 0.395335885, 0.805057665, 19.596196220
0.090451953, 0.539952534, 0.085161857, 0.585923287, 0.563927450, 12.656185230
0.149481000, 0.264223591, 0.151209728, 0.242066470, 0.546128003, 7.960097505
0.678117829, 0.006525348, 0.296765545, 0.745742500, 0.148417059, 7.411490033
0.637978660, 0.799748803, 0.544318636, 0.964656013, 0.098034634, 19.168344020
0.348151395, 0.406173764, 0.243864196, 0.201591422, 0.040682044, 7.071846797
0.426944954, 0.237723010, 0.889008333, 0.162165466, 0.838366866, 10.730170000
0.402136725, 0.596101795, 0.527052892, 0.397774454, 0.754243205, 15.042205300
0.963894300, 0.617246192, 0.186178731, 0.672646466, 0.272272124, 18.706177800
0.838893114, 0.980599737, 0.681348740, 0.737298117, 0.216132318, 16.297221270
0.691956588, 0.916973698, 0.810017155, 0.389810891, 0.544087337, 18.573644560
0.737097756, 0.248386119, 0.611402073, 0.791083786, 0.445192442, 16.398689140
0.917163315, 0.672245376, 0.333161555, 0.190953861, 0.569198571, 14.715328040
0.801554780, 0.280820668, 0.151103889, 0.202620988, 0.152053159, 11.020900720
0.122858289, 0.802585406, 0.402601184, 0.157555809, 0.566927405, 7.472131214
0.795163316, 0.510248931, 0.366079173, 0.474887580, 0.082245278, 14.650804200
0.452114529, 0.428114213, 0.721013835, 0.288201822, 0.641423566, 14.175616520
0.783987116, 0.748794922, 0.126252470, 0.136837719, 0.094562003, 13.181164230
0.845853269, 0.336280328, 0.820427614, 0.630922785, 0.503999895, 18.911596710
0.804979960, 0.919515161, 0.769721175, 0.642983686, 0.954109357, 19.326342880
0.216596355, 0.404131732, 0.189066463, 0.033059590, 0.889563758, 9.272928317
0.289305537, 0.481002636, 0.138217035, 0.640827345, 0.776678494, 17.843565420
0.460362533, 0.431759181, 0.518243298, 0.878752025, 0.434963715, 16.841968380
0.043064424, 0.147032020, 0.212793888, 0.060098175, 0.435508574, 7.249289042
0.497189030, 0.104785853, 0.313192495, 0.074822065, 0.038829034, 2.228410859
0.434504145, 0.476533070, 0.242606324, 0.848037206, 0.784729111, 19.726977460
0.424117752, 0.471769451, 0.459103323, 0.065060205, 0.167601327, 7.065076890
0.514212918, 0.296390432, 0.061759624, 0.752590169, 0.399381099, 18.681489090
0.260808714, 0.613702418, 0.382769512, 0.390699522, 0.271333386, 9.953308406
0.221279887, 0.401100920, 0.423460278, 0.014721380, 0.790003071, 6.431416547
0.712476992, 0.447864264, 0.686268091, 0.050245327, 0.670684529, 13.510585940
0.633843365, 0.187015142, 0.887036959, 0.801304323, 0.821085392, 18.921662920
0.546450663, 0.903290479, 0.427121820, 0.974718528, 0.921994212, 24.777976460
0.016663279, 0.861391904, 0.941217636, 0.909732527, 0.694475681, 17.221195320
0.739108933, 0.000160284, 0.785475887, 0.370009414, 0.073785155, 5.726277248
0.521259413, 0.500020314, 0.910833112, 0.503318029, 0.297686204, 17.685677990
0.221333093, 0.923635614, 0.236692237, 0.765782111, 0.957434699, 20.209139520
0.015332581, 0.792600177, 0.337669316, 0.461675625, 0.327639261, 7.092607982
0.206969406, 0.857862431, 0.278257605, 0.979269610, 0.618163297, 17.849062980
0.576673512, 0.721888168, 0.875029047, 0.871596195, 0.157559271, 20.464703230
0.980575813, 0.446383119, 0.139941805, 0.579794740, 0.375465816, 19.918315120
0.644832767, 0.113935222, 0.169143085, 0.365565032, 0.425503841, 9.846530539
0.476864807, 0.500594837, 0.553220671, 0.391534437, 0.471028128, 12.179556290
0.195521082, 0.423870780, 0.046259104, 0.521991404, 0.688904790, 16.208782340
0.622518865, 0.969099516, 0.737678064, 0.947591560, 0.508042015, 24.707313380
0.909850431, 0.852407415, 0.704549400, 0.590982800, 0.253403975, 11.418542490
0.466046263, 0.251673251, 0.894327966, 0.406279230, 0.279648861, 12.002032920
0.914104726, 0.633842441, 0.177942392, 0.783555483, 0.509722687, 22.710821480
0.222522991, 0.609622413, 0.313045500, 0.631187077, 0.099608463, 11.415028420
0.178887178, 0.062299497, 0.054686253, 0.285016112, 0.354562288, 10.349340240
0.253297429, 0.845377435, 0.663113905, 0.652990825, 0.234222041, 15.194071830
0.949567128, 0.910087330, 0.178997087, 0.141720879, 0.052076193, 8.005818953
0.033199599, 0.264592066, 0.770008985, 0.469566171, 0.820695517, 11.351512690
0.723348804, 0.219935934, 0.202131765, 0.347388942, 0.918122804, 15.890320450
0.927151608, 0.767271445, 0.584186090, 0.502919580, 0.384517557, 13.511695720
0.357083622, 0.129579412, 0.810736250, 0.452043150, 0.727107602, 11.824655010
0.884234697, 0.280287197, 0.911893405, 0.916457295, 0.738423070, 23.308778970
0.327160444, 0.254045662, 0.193774792, 0.273555910, 0.803915740, 11.558867870
0.053205477, 0.742317168, 0.508230487, 0.542944212, 0.466437081, 12.378374300
0.688073978, 0.785864465, 0.186235365, 0.228851415, 0.761078000, 17.929335630
0.774868478, 0.194650794, 0.876772282, 0.991905565, 0.715884723, 22.376833490
0.889776740, 0.708693086, 0.286124399, 0.239045141, 0.873655030, 15.858810950
0.708760122, 0.944489692, 0.044592692, 0.156156400, 0.823329002, 18.084692290
0.656987531, 0.485872317, 0.963353730, 0.308312186, 0.145301068, 16.839670300
0.530592623, 0.161473301, 0.040615751, 0.098615822, 0.717317093, 11.787536470
0.554510784, 0.061731801, 0.479342955, 0.838490609, 0.027594279, 6.864393232
0.812516843, 0.939242848, 0.515336797, 0.334005929, 0.483554259, 12.029514270
0.951054807, 0.520584582, 0.872511144, 0.143268759, 0.253813896, 16.129260090
0.785417010, 0.791785364, 0.335382718, 0.004998688, 0.303440931, 10.744904680
0.566690870, 0.682362573, 0.694160979, 0.566302347, 0.866679952, 20.697380990
0.069704290, 0.777159883, 0.698534309, 0.516775690, 0.465382056, 11.737061670
0.135560709, 0.553052519, 0.740114551, 0.876328251, 0.631079762, 15.363457710
0.227157914, 0.129199340, 0.078041646, 0.658331033, 0.680399661, 15.363633980
0.706252438, 0.316518497, 0.739487809, 0.721100291, 0.137284358, 16.475496210
0.612114734, 0.790125912, 0.037905019, 0.476519590, 0.110222857, 21.243930870
0.751543935, 0.124316473, 0.123407293, 0.194355767, 0.979310433, 10.862419660
0.679623174, 0.790519981, 0.908062601, 0.294130609, 0.868037434, 20.560925150
0.321439993, 0.073498114, 0.036302927, 0.742371529, 0.042112057, 12.843182290
0.888273282, 0.943225266, 0.626667199, 0.709884059, 0.982673154, 16.881568990
0.171098188, 0.566628363, 0.068484722, 0.799782581, 0.876056040, 18.946593200
0.373576087, 0.102077693, 0.716350142, 0.486072175, 0.926159326, 13.764688840
0.961788884, 0.939957716, 0.536051847, 0.776516100, 0.375942337, 14.077535910
0.285555100, 0.647962807, 0.854050052, 0.836891784, 0.325534872, 19.902896420
0.887643049, 0.753712928, 0.425993712, 0.895572599, 0.629825054, 20.789402510
0.807945021, 0.039381487, 0.976910776, 0.452057517, 0.868198887, 15.846293580
0.352273424, 0.888620372, 0.351999219, 0.195655032, 0.739394829, 14.131550380
0.393387145, 0.666473628, 0.648828831, 0.359280941, 0.709448689, 16.214965010
0.206465689, 0.910855862, 0.726745059, 0.574554120, 0.907339802, 17.114836880
0.481906682, 0.016855051, 0.744780027, 0.695976914, 0.400597620, 9.889567608
0.333765281, 0.120153960, 0.243370028, 0.348375926, 0.611294419, 8.196143085
0.923795704, 0.808937440, 0.785926385, 0.794357946, 0.600716608, 19.995853030
0.216138717, 0.909668142, 0.062146454, 0.551648914, 0.955308504, 21.640695670
0.337175491, 0.611824180, 0.936598111, 0.541373973, 0.045119082, 13.955900100
0.878270434, 0.705255270, 0.523335609, 0.890345676, 0.296208239, 19.450503980
0.528612718, 0.716835171, 0.249539522, 0.938969273, 0.828559522, 23.775695700
0.523895124, 0.385343879, 0.673567183, 0.314630715, 0.199579666, 10.685566050
0.294472299, 0.223775207, 0.907630692, 0.052349484, 0.335608547, 7.130714562
0.317550982, 0.879520848, 0.985574469, 0.538183030, 0.706865822, 20.844352580
0.152168220, 0.655417028, 0.061961304, 0.733290645, 0.858755792, 19.712251090
0.410744906, 0.137044531, 0.125669069, 0.407255460, 0.867195582, 14.847531180
0.375112201, 0.188249706, 0.011690813, 0.026804106, 0.454455911, 9.173519741
0.831483132, 0.207165499, 0.783687822, 0.809427880, 0.602539196, 17.834256770
0.792112470, 0.547899652, 0.133810578, 0.365009098, 0.965678816, 19.703662970
0.392723740, 0.151174656, 0.897623245, 0.769212230, 0.644638571, 18.991886510
0.799692924, 0.995531855, 0.329678781, 0.986634321, 0.946989531, 21.229858350
0.323085957, 0.238512857, 0.646096717, 0.527185686, 0.701953112, 11.432926330
0.509471592, 0.731829641, 0.510231808, 0.197909026, 0.875870902, 16.056641520
0.566064728, 0.533016368, 0.965076272, 0.225395711, 0.822605619, 16.820363760
0.457664228, 0.931714930, 0.583651001, 0.247809361, 0.947058464, 15.333192920
0.027331964, 0.638546321, 0.374743689, 0.569093048, 0.274152969, 7.964327679
0.573878155, 0.268686634, 0.982759497, 0.892343756, 0.919358694, 22.647914780
0.006871800, 0.699278834, 0.828757079, 0.434604684, 0.463928672, 7.813138711
0.938537933, 0.592365838, 0.836221631, 0.743969912, 0.739834185, 24.046932570
0.019084698, 0.642149379, 0.760381417, 0.917219458, 0.223625393, 11.380109510
0.458538962, 0.522468409, 0.373569919, 0.041499334, 0.776281804, 11.081367880
0.480305886, 0.295429886, 0.628236321, 0.120240264, 0.090960203, 5.873782634
0.377372756, 0.389163938, 0.190361284, 0.749496154, 0.013050527, 13.778223170
0.237566912, 0.355971088, 0.203386966, 0.674718556, 0.622263480, 15.524417600
0.770308554, 0.411632706, 0.856134942, 0.312596297, 0.219559682, 14.502097200
0.899186883, 0.125701823, 0.728926601, 0.999480216, 0.106530983, 14.029614230
0.282542067, 0.056967933, 0.693399649, 0.089277861, 0.009201675, 0.961277290
0.178573700, 0.983631242, 0.453757221, 0.560996879, 0.761672202, 15.560554810
0.098336502, 0.974117992, 0.024126294, 0.155656083, 0.909714924, 12.909569790
0.520114646, 0.257264078, 0.801836579, 0.048371600, 0.268812743, 7.235893310
0.760164432, 0.786212591, 0.605187829, 0.760995422, 0.947362025, 21.725988790
0.681215265, 0.426442877, 0.306825308, 0.542676811, 0.840289646, 18.763046770
0.340258297, 0.888065817, 0.905714867, 0.237040513, 0.186203354, 16.044993440
0.206590435, 0.135992245, 0.791160900, 0.202528136, 0.240147207, 5.414611504
0.708962721, 0.934205549, 0.044027503, 0.605432709, 0.165964301, 21.414684460
0.666376898, 0.698846894, 0.586676126, 0.957560020, 0.408279050, 22.401618380
0.998023234, 0.797512392, 0.580531944, 0.615552673, 0.554133127, 15.364784910
0.333668779, 0.172404084, 0.391837590, 0.448296788, 0.934081076, 12.261853920
0.409238907, 0.346633534, 0.499260234, 0.446083882, 0.201135025, 10.290314850
0.425233326, 0.427819304, 0.824715383, 0.741105369, 0.607158637, 19.962514170
0.383754862, 0.067825828, 0.328785514, 0.213863950, 0.569176190, 4.372712093
0.749684939, 0.867117667, 0.173930228, 0.380092781, 0.102526822, 15.097524160
0.848119331, 0.591279992, 0.172125405, 0.654930544, 0.284196107, 19.850696080
0.636034417, 0.705336338, 0.319499974, 0.020568319, 0.212784092, 12.744167680
0.275034287, 0.323059695, 0.980593186, 0.617009441, 0.861043573, 18.318834250
0.551273564, 0.268996603, 0.026961005, 0.995358841, 0.630504981, 21.008529450
0.629993971, 0.382116956, 0.981954321, 0.984712732, 0.075063183, 20.978570390
0.193069934, 0.351151654, 0.871722726, 0.400218301, 0.755258346, 12.797577380
0.738546068, 0.472263207, 0.308286029, 0.888422456, 0.408265213, 19.142255050
0.097314050, 0.932609373, 0.367983551, 0.177781436, 0.202805098, 6.877368368
0.206732632, 0.532510655, 0.998470907, 0.194100867, 0.475946500, 13.248449470
0.490243588, 0.893600516, 0.261996483, 0.278784858, 0.157419884, 13.779304130
0.981801457, 0.483431983, 0.996835596, 0.133718887, 0.464517473, 20.151112360
0.771953190, 0.563607784, 0.403376078, 0.767786961, 0.647075185, 21.552373880
0.937131668, 0.781441588, 0.749166082, 0.771421417, 0.341062426, 15.577356190
0.700696988, 0.756446488, 0.272281404, 0.287000302, 0.841296539, 16.088259780
0.520793741, 0.926653351, 0.873884010, 0.626192917, 0.051961353, 18.032318830
0.149990901, 0.271962959, 0.159551297, 0.164610340, 0.849480690, 9.551073675
0.500782690, 0.398124877, 0.195741185, 0.585506962, 0.475199415, 17.429635620
0.016823425, 0.434188425, 0.375844920, 0.384287485, 0.298714829, 6.214250564
0.504022766, 0.218915396, 0.179430397, 0.397258466, 0.686716821, 12.336643260
0.051962858, 0.538554655, 0.356595075, 0.331560476, 0.466762471, 6.894882324
0.366914125, 0.674946446, 0.860374313, 0.947456440, 0.181028475, 18.948318310
0.804492582, 0.132972909, 0.138261514, 0.077653101, 0.842434461, 10.987640860
0.650165783, 0.489485959, 0.452929910, 0.435972552, 0.897757597, 16.122249050
0.505968196, 0.324976353, 0.804087541, 0.155063316, 0.088158187, 8.158757905
0.520839773, 0.378738363, 0.800790610, 0.775904142, 0.365906813, 16.705982020
0.318335262, 0.581935346, 0.398364866, 0.552673080, 0.013649064, 10.707997210
0.888560739, 0.766341339, 0.449612702, 0.857673921, 0.426908976, 19.090133960
0.250894686, 0.248034059, 0.153820938, 0.886756994, 0.051769692, 13.183816850
0.580013093, 0.519908720, 0.234867453, 0.844586530, 0.895633865, 23.803526470
0.747676960, 0.146746359, 0.407314377, 0.445825874, 0.667234477, 11.886524730
0.688422808, 0.211727756, 0.589623473, 0.903451229, 0.005851287, 14.648524990
0.226413261, 0.815961944, 0.773574291, 0.484440355, 0.900050364, 15.913876000
0.812318044, 0.986835271, 0.920524625, 0.683669748, 0.531917875, 16.995153780
0.827438144, 0.481335312, 0.405423979, 0.880221109, 0.862836447, 24.736986350
0.367555506, 0.973951174, 0.385804651, 0.198799801, 0.624169748, 13.222946180
0.310490878, 0.542242074, 0.570738090, 0.430107315, 0.295265656, 10.982712830
0.465739092, 0.234952003, 0.674951557, 0.910572536, 0.944198895, 18.100681580
0.841593141, 0.497566105, 0.808040111, 0.973260594, 0.603617325, 25.345017140
0.507116790, 0.605318561, 0.044911120, 0.283440807, 0.883489761, 19.349279760
0.341581351, 0.881773468, 0.108553664, 0.316860057, 0.093944522, 15.408293850
0.988085136, 0.195445914, 0.685649511, 0.975179353, 0.447754819, 19.455358950
0.651623330, 0.804046865, 0.755587941, 0.840495043, 0.713142549, 22.127610230
0.238117637, 0.764636658, 0.707942804, 0.917603404, 0.994361340, 21.900162100
0.090685104, 0.829733961, 0.028553770, 0.637905652, 0.082739109, 13.033267100
0.851827738, 0.011542138, 0.566660445, 0.383559507, 0.149246721, 5.571254592
0.352712190, 0.197749046, 0.304710984, 0.777898123, 0.948794432, 14.930129370
0.661259415, 0.440043255, 0.876135588, 0.738940369, 0.344694497, 19.704030060
0.018297133, 0.907473412, 0.507704199, 0.374261378, 0.832324017, 7.060497040
0.005373158, 0.981115193, 0.743640156, 0.501303885, 0.516776860, 8.857655828
0.210073934, 0.347436914, 0.389259494, 0.128814021, 0.293827337, 4.279413568
0.683078772, 0.727944814, 0.357343228, 0.679170327, 0.343104108, 18.418106970
0.501855145, 0.930710069, 0.714913445, 0.376269310, 0.552216840, 17.520188390
0.436605290, 0.111880698, 0.991663924, 0.342720331, 0.067698942, 10.827395910
0.770760942, 0.854541287, 0.661311071, 0.947355682, 0.191475813, 16.421063140
0.791766882, 0.153877816, 0.445357238, 0.064765102, 0.269394097, 4.836611986
0.373025417, 0.693951973, 0.513650678, 0.774634087, 0.892699386, 20.045652790
0.227420080, 0.703928619, 0.494298603, 0.717904540, 0.751815008, 15.783565730
