@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.466632614, 0.010224496, 0.626103174, 0.170595093, 0.625739201, 5.936056474
0.716290015, 0.895567042, 0.575246335, 0.705587494, 0.786106008, 19.865429460
0.330898784, 0.968284207, 0.730527277, 0.719714251, 0.524981343, 19.548743120
0.746217644, 0.814811152, 0.471650849, 0.294310511, 0.634852483, 14.800472030
0.149990901, 0.271962959, 0.159551297, 0.164610340, 0.849480690, 9.551073675
0.143087318, 0.471880592, 0.550624142, 0.891023149, 0.949678077, 14.879345960
0.661259415, 0.440043255, 0.876135588, 0.738940369, 0.344694497, 19.704030060
0.635943127, 0.808775842, 0.198873699, 0.349926703, 0.841480572, 19.133090330
0.573878155, 0.268686634, 0.982759497, 0.892343756, 0.919358694, 22.647914780
0.965144512, 0.895574977, 0.653171604, 0.009647451, 0.958938550, 9.212674563
0.405653404, 0.133410784, 0.438640367, 0.098367981, 0.283272999, 5.261449167
0.631652430, 0.669841337, 0.723096147, 0.738584090, 0.845670619, 21.218584420
0.971534553, 0.652175817, 0.230024336, 0.280331559, 0.347565812, 14.174922070
0.200968215, 0.920167351, 0.174876741, 0.675799254, 0.235804141, 16.484951150
0.630395569, 0.326207301, 0.893229303, 0.616315054, 0.041473635, 16.816237610
0.460966848, 0.366744394, 0.008019001, 0.965933825, 0.647419878, 20.551054810
0.136633358, 0.087537947, 0.921502137, 0.283813521, 0.543916625, 10.088261030
0.639794065, 0.628842966, 0.078098175, 0.213500361, 0.998372374, 18.585397310
0.392740804, 0.318766967, 0.821705584, 0.181867222, 0.329318625, 10.495460160
0.796389209, 0.549745433, 0.261227440, 0.726016421, 0.418596574, 20.142751540
0.005373158, 0.981115193, 0.743640156, 0.501303885, 0.516776860, 8.857655828
0.745488821, 0.657033258, 0.934958400, 0.437775904, 0.608481506, 20.484473360
0.336440904, 0.397443978, 0.508630667, 0.473111864, 0.642939612, 12.964803910
0.972151358, 0.709814578, 0.300293581, 0.394587137, 0.451598331, 16.296222680
0.043941656, 0.762327388, 0.028601236, 0.104061811, 0.202374297, 6.701149626
0.917597582, 0.937180575, 0.261756300, 0.919950120, 0.041452398, 14.991063140
0.697045856, 0.898677955, 0.127527385, 0.657777435, 0.243517219, 19.217397020
0.016499186, 0.249837486, 0.865277752, 0.104132974, 0.901266170, 7.149591811
0.372402732, 0.578557948, 0.228936042, 0.592193056, 0.139325833, 14.719233300
