@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.626057498, 0.722015939, 0.129860034, 0.566717728, 0.946128950, 23.942040930
0.681215265, 0.426442877, 0.306825308, 0.542676811, 0.840289646, 18.763046770
0.712476992, 0.447864264, 0.686268091, 0.050245327, 0.670684529, 13.510585940
0.811606593, 0.999677453, 0.043594481, 0.352720068, 0.275111885, 14.772756220
0.325949870, 0.365003278, 0.908522098, 0.806848124, 0.266754466, 15.273702930
0.847760156, 0.063817730, 0.965255288, 0.983509854, 0.261605228, 18.556955520
0.327920818, 0.721678135, 0.812289940, 0.710827165, 0.244914770, 18.677945090
0.934092002, 0.928883209, 0.773323163, 0.018111577, 0.085127333, 5.802540442
0.467531462, 0.837819603, 0.437643659, 0.309704310, 0.817359684, 14.678935490
0.466046263, 0.251673251, 0.894327966, 0.406279230, 0.279648861, 12.002032920
0.148602435, 0.635838990, 0.786052132, 0.029312947, 0.093775809, 6.943964768
0.935270551, 0.503412533, 0.225813381, 0.924543835, 0.156329168, 20.384249810
0.747083636, 0.319717820, 0.160040797, 0.971994032, 0.164713198, 21.658704830
0.509471592, 0.731829641, 0.510231808, 0.197909026, 0.875870902, 16.056641520
0.380817167, 0.216722275, 0.640791237, 0.422061528, 0.277591453, 8.708954225
0.722828607, 0.111071563, 0.045143566, 0.566283928, 0.685783326, 15.114140890
0.033199599, 0.264592066, 0.770008985, 0.469566171, 0.820695517, 11.351512690
0.748774982, 0.930424256, 0.907944558, 0.134835064, 0.426491650, 15.405567770
0.276301806, 0.771362777, 0.765158097, 0.828998801, 0.808555575, 19.269783970
0.328590487, 0.298496802, 0.748423070, 0.474298591, 0.297791230, 12.000269140
0.989413335, 0.239692233, 0.228751749, 0.782255415, 0.741758812, 19.650584600
0.136673019, 0.477048239, 0.302084708, 0.985242428, 0.277214244, 14.985401480
0.503029897, 0.467947143, 0.920215414, 0.646907734, 0.492187073, 19.316026900
0.652874344, 0.090260351, 0.658229505, 0.683295470, 0.856134308, 14.645462180
0.607907000, 0.465978319, 0.584401245, 0.615956549, 0.520591041, 16.536220420
0.833938966, 0.325911077, 0.984015046, 0.223095775, 0.234936353, 13.946846860
0.469790482, 0.023645856, 0.437276716, 0.705955058, 0.395951455, 10.245401480
0.629993971, 0.382116956, 0.981954321, 0.984712732, 0.075063183, 20.978570390
0.438793783, 0.605066269, 0.567155041, 0.240981547, 0.891096905, 13.681482290
0.036429965, 0.990011217, 0.111492664, 0.180777972, 0.631791522, 8.753545786
0.288299589, 0.601589996, 0.426680061, 0.636209188, 0.421762127, 12.447269440
0.720805966, 0.246717091, 0.219872858, 0.582669688, 0.610333795, 16.318198280
0.341016568, 0.335036685, 0.606606881, 0.697502029, 0.378749778, 12.621162960
0.158721125, 0.011496923, 0.122606313, 0.327931431, 0.825913608, 10.553008370
0.651198858, 0.635306616, 0.557601121, 0.411940476, 0.878741048, 18.113316120
0.270700499, 0.760927989, 0.285109293, 0.269688741, 0.824450846, 14.155048280
0.071299663, 0.445314572, 0.645742243, 0.045897671, 0.972349855, 7.432558696
0.416395293, 0.629497355, 0.504853982, 0.382287598, 0.657828547, 15.162327010
0.718737794, 0.935200208, 0.812571450, 0.475536373, 0.454045087, 18.782386400
0.844588799, 0.917918879, 0.092633485, 0.964781404, 0.329493109, 20.614620460
0.745389943, 0.685954641, 0.971859705, 0.845492724, 0.795368866, 28.590385800
0.424117752, 0.471769451, 0.459103323, 0.065060205, 0.167601327, 7.065076890
0.401486244, 0.207730690, 0.334435045, 0.697906177, 0.347891304, 12.162796990
0.017182386, 0.959536134, 0.815701236, 0.213162583, 0.681053707, 8.318943476
0.266796132, 0.416135488, 0.077953957, 0.797142428, 0.947112428, 17.387814810
0.040898721, 0.877667663, 0.785441713, 0.034391714, 0.972354045, 6.574744694
0.909850431, 0.852407415, 0.704549400, 0.590982800, 0.253403975, 11.418542490
0.680796605, 0.314787523, 0.739593203, 0.756174088, 0.597047172, 16.664452150
0.382252753, 0.315617122, 0.887081358, 0.237344894, 0.175529898, 9.842586798
0.851480948, 0.605718110, 0.968884272, 0.623758132, 0.139941572, 20.296523520
0.889666184, 0.622920552, 0.914064134, 0.235187070, 0.983544748, 20.654716440
0.438404937, 0.786215169, 0.630506609, 0.416735581, 0.971471003, 18.162183040
0.302272524, 0.829785026, 0.530069356, 0.022472818, 0.916873031, 12.950813850
0.857240314, 0.168454818, 0.606093379, 0.654405387, 0.126630363, 11.496121140
0.553693098, 0.031246932, 0.087450857, 0.066190601, 0.269221497, 3.880657980
0.053095221, 0.659491047, 0.072895606, 0.119075567, 0.652466642, 10.118602030
0.706252438, 0.316518497, 0.739487809, 0.721100291, 0.137284358, 16.475496210
0.546379333, 0.202756063, 0.478624023, 0.777858854, 0.563128945, 16.596848860
0.317550982, 0.879520848, 0.985574469, 0.538183030, 0.706865822, 20.844352580
0.541158080, 0.924828948, 0.956424029, 0.251718659, 0.340278234, 17.810314640
0.131944387, 0.037152450, 0.085539662, 0.296344358, 0.609265728, 11.150514030
0.834049442, 0.410892355, 0.585143158, 0.902280388, 0.507019639, 21.415166010
0.994246505, 0.706250702, 0.299468195, 0.288469396, 0.269260324, 14.538299190
0.082362454, 0.092983295, 0.400267323, 0.236705944, 0.900404847, 7.812646362
0.650621553, 0.965595099, 0.320791260, 0.702295242, 0.452902851, 20.711168440
0.126376508, 0.355013633, 0.800212839, 0.101619019, 0.211713919, 5.897039170
0.039560427, 0.734281914, 0.594001454, 0.899610703, 0.288039995, 11.694991440
0.210576716, 0.285254022, 0.691076802, 0.276599988, 0.699810211, 8.954024414
0.714726199, 0.537325488, 0.284947191, 0.677692527, 0.829631387, 20.702968180
0.270019289, 0.070768623, 0.229972695, 0.773162405, 0.439304999, 11.085261480
0.730998395, 0.346559579, 0.772951666, 0.369635400, 0.400587729, 16.059072160
0.792591964, 0.257008216, 0.289020598, 0.682617512, 0.197915377, 15.341180500
0.167567215, 0.888943486, 0.525306655, 0.247982466, 0.647122707, 11.414830550
0.178796595, 0.172682182, 0.123033434, 0.522684906, 0.499786478, 11.818843540
0.629422662, 0.771288352, 0.034230970, 0.393681162, 0.554015495, 21.981043890
0.732228247, 0.424937825, 0.525710692, 0.216032854, 0.869989912, 13.658829690
0.091983196, 0.578294707, 0.643643986, 0.438915473, 0.800185991, 12.439239740
