@relation Friedman_Benchmark_problem
@attribute input1 real [0.001211673, 0.99971881]
@attribute input2 real [1.60284E-4, 0.999677453]
@attribute input3 real [6.54566E-4, 0.999061886]
@attribute input4 real [2.12289E-4, 0.999480216]
@attribute input5 real [4.29891E-4, 0.999539431]
@attribute output real [0.664014955, 28.5903858]
@inputs input1, input2, input3, input4, input5
@outputs output
@data
0.466632614, 0.010224496, 0.626103174, 0.170595093, 0.625739201, 5.936056474
0.203104513, 0.900748882, 0.466092439, 0.705167627, 0.662594105, 15.521760630
0.799646545, 0.540045452, 0.997714486, 0.765290922, 0.133468595, 24.105490280
0.963068456, 0.506634302, 0.866810022, 0.152549854, 0.403438675, 17.271904030
0.626057498, 0.722015939, 0.129860034, 0.566717728, 0.946128950, 23.942040930
0.716290015, 0.895567042, 0.575246335, 0.705587494, 0.786106008, 19.865429460
0.553318090, 0.348291759, 0.784691472, 0.666277506, 0.722711993, 18.013588590
0.819750141, 0.977465079, 0.895869116, 0.541918045, 0.388448442, 15.685121900
0.958304826, 0.723019274, 0.983621271, 0.355833216, 0.849344833, 19.633725660
0.681215265, 0.426442877, 0.306825308, 0.542676811, 0.840289646, 18.763046770
0.330898784, 0.968284207, 0.730527277, 0.719714251, 0.524981343, 19.548743120
0.844923114, 0.201229962, 0.490780113, 0.162814535, 0.212879326, 9.017386720
0.963935375, 0.020642144, 0.937825768, 0.598197399, 0.107978169, 10.151333620
0.563430024, 0.657591995, 0.422314357, 0.760624849, 0.307965067, 18.466691110
0.712476992, 0.447864264, 0.686268091, 0.050245327, 0.670684529, 13.510585940
0.746217644, 0.814811152, 0.471650849, 0.294310511, 0.634852483, 14.800472030
0.749790184, 0.900722417, 0.206183295, 0.137468203, 0.286547594, 11.721539020
0.771953190, 0.563607784, 0.403376078, 0.767786961, 0.647075185, 21.552373880
0.354615935, 0.894421568, 0.325543609, 0.375113764, 0.203599869, 14.289779150
0.811606593, 0.999677453, 0.043594481, 0.352720068, 0.275111885, 14.772756220
0.149990901, 0.271962959, 0.159551297, 0.164610340, 0.849480690, 9.551073675
0.564922177, 0.312025083, 0.609664151, 0.722949953, 0.302812474, 14.548902490
0.024619648, 0.000893145, 0.982904395, 0.315392523, 0.681291088, 12.061703310
0.676781853, 0.885904151, 0.675996340, 0.171380255, 0.336812687, 13.716991750
0.325949870, 0.365003278, 0.908522098, 0.806848124, 0.266754466, 15.273702930
0.143087318, 0.471880592, 0.550624142, 0.891023149, 0.949678077, 14.879345960
0.362628960, 0.590341156, 0.951822399, 0.059103187, 0.663722427, 13.662469880
0.383754862, 0.067825828, 0.328785514, 0.213863950, 0.569176190, 4.372712093
0.932878420, 0.010287868, 0.248479856, 0.531990661, 0.891606245, 13.366628360
0.847760156, 0.063817730, 0.965255288, 0.983509854, 0.261605228, 18.556955520
0.661259415, 0.440043255, 0.876135588, 0.738940369, 0.344694497, 19.704030060
0.770760942, 0.854541287, 0.661311071, 0.947355682, 0.191475813, 16.421063140
0.189125635, 0.614187977, 0.151450360, 0.605310264, 0.963429089, 17.200251850
0.674029522, 0.855267179, 0.790289484, 0.644353847, 0.410459770, 19.933680450
0.327920818, 0.721678135, 0.812289940, 0.710827165, 0.244914770, 18.677945090
0.635943127, 0.808775842, 0.198873699, 0.349926703, 0.841480572, 19.133090330
0.366878075, 0.320904630, 0.815697477, 0.176250503, 0.167517571, 6.824588715
