@relation friedman
@attribute Input1 real [0.0, 1.0]
@attribute Input2 real [0.0, 1.0]
@attribute Input3 real [0.0, 1.0]
@attribute Input4 real [0.0, 1.0]
@attribute Input5 real [0.0, 1.0]
@attribute Output real [0.664014955, 28.5903858]
@inputs Input1, Input2, Input3, Input4, Input5
@outputs Output
@data
0.8094974, 0.285294399, 0.087624217, 0.768759468, 0.198063851, 20.00287231
0.481006148, 0.17270916, 0.387991218, 0.67307538, 0.48463126, 11.1602997
0.551209624, 0.641040743, 0.872468471, 0.724183363, 0.416139242, 22.11285684
0.51447639, 0.883955857, 0.541795776, 0.187641679, 0.040254545, 12.49024223
0.270019289, 0.070768623, 0.229972695, 0.773162405, 0.439304999, 11.08526148
0.735111545, 0.741813187, 0.558632608, 0.542172079, 0.883317248, 20.954383
0.749100912, 0.131380319, 0.497436438, 0.534581431, 0.335558882, 10.95570021
0.487778977, 0.688656675, 0.508529272, 0.477311962, 0.892103695, 14.81404059
0.577508646, 0.923741555, 0.277143264, 0.035327113, 0.158904457, 11.40453614
0.851480948, 0.60571811, 0.968884272, 0.623758132, 0.139941572, 20.29652352
0.443988333, 0.620743764, 0.535835731, 0.65404161, 0.553980262, 16.6722463
0.197505366, 0.91152717, 0.31965984, 0.590613887, 0.630308013, 13.50933785
0.466445364, 0.171247535, 0.03337136, 0.95145266, 0.427901242, 18.92737273
0.654225183, 0.356847229, 0.807962796, 0.213950649, 0.420655241, 14.28534799
0.64060922, 0.634481283, 0.452011278, 0.414092508, 0.013848486, 14.24769066
0.340737705, 0.596328509, 0.753617699, 0.490749054, 0.85778599, 15.30571498
0.455978497, 0.376150649, 0.386853249, 0.497087536, 0.108020536, 9.151690401
0.380794021, 0.989410211, 0.209011527, 0.913535215, 0.040673041, 22.3437997
0.427334406, 0.062529991, 0.31837314, 0.953934844, 0.805434219, 16.07984996
0.987420164, 0.664753685, 0.757268434, 0.344619921, 0.723573568, 17.50220396
0.111021002, 0.548591003, 0.923564432, 0.537615171, 0.129917328, 10.44567794
0.087844888, 0.935969099, 0.363850401, 0.586112139, 0.418647761, 10.72448128
0.80497996, 0.919515161, 0.769721175, 0.642983686, 0.954109357, 19.32634288
0.103704503, 0.693246341, 0.583643147, 0.170670906, 0.370295317, 6.155213234
0.508866383, 0.788074777, 0.893709391, 0.331260399, 0.519705091, 18.3161636
0.52008427, 0.958941356, 0.974381692, 0.613927354, 0.591868052, 22.77955737
0.14298015, 0.419378914, 0.931637471, 0.822932803, 0.234382352, 15.13539976
0.090685104, 0.829733961, 0.02855377, 0.637905652, 0.082739109, 13.0332671
0.52125244, 0.431536699, 0.333249992, 0.059496745, 0.528856004, 11.42864238
0.414209257, 0.160437664, 0.869625892, 0.807210191, 0.822615523, 16.55299374
0.695290054, 0.654943394, 0.410396137, 0.711791616, 0.716792597, 21.13572485
0.392227338, 0.276011984, 0.925024153, 0.873532644, 0.175427965, 15.83960848
0.327160444, 0.254045662, 0.193774792, 0.27355591, 0.80391574, 11.55886787
0.738546068, 0.472263207, 0.308286029, 0.888422456, 0.408265213, 19.14225505
0.457227182, 0.6394793, 0.537534014, 0.33288304, 0.455659614, 10.6012035
0.504022766, 0.218915396, 0.179430397, 0.397258466, 0.686716821, 12.33664326
0.690155657, 0.230033221, 0.367587989, 0.292967796, 0.448049353, 8.358575141
0.816265634, 0.756113612, 0.003112001, 0.774285777, 0.471940206, 23.30104243
0.097559374, 0.341937553, 0.380034075, 0.525980544, 0.866247964, 11.11433629
0.397234094, 0.447366725, 0.799935551, 0.378370649, 0.189468872, 10.85885233
0.123258676, 0.734787365, 0.558038121, 0.703708834, 0.335782282, 10.44988184
0.232010309, 0.784573807, 0.510682327, 0.622456325, 0.35489406, 15.32434848
0.252185631, 0.926410734, 0.4911481, 0.776818822, 0.348982621, 15.4719645
0.492074229, 0.872327956, 0.344182291, 0.425605284, 0.080824314, 14.25002505
0.366914125, 0.674946446, 0.860374313, 0.94745644, 0.181028475, 18.94831831
0.460362533, 0.431759181, 0.518243298, 0.878752025, 0.434963715, 16.84196838
0.939139037, 0.495810128, 0.562593504, 0.442128199, 0.352367434, 16.253112
0.410744906, 0.137044531, 0.125669069, 0.40725546, 0.867195582, 14.84753118
0.519121416, 0.502755257, 0.770705133, 0.30643736, 0.732636709, 13.9871998
0.030199806, 0.803626268, 0.624902059, 0.374444071, 0.626545952, 6.239981765
0.989318017, 0.303575906, 0.630298254, 0.370482719, 0.722107614, 17.09054976
0.140198779, 0.103533598, 0.014795485, 0.517784073, 0.368709474, 13.05239439
0.187790286, 0.49972672, 0.027442635, 0.725446958, 0.82590274, 18.63464919
0.635943127, 0.808775842, 0.198873699, 0.349926703, 0.841480572, 19.13309033
